original_filename,Label,tag
-1p1c9QE-CE_000075_000085.mp4,3,vacation
-1taDykxZwQ_000168_000178.mp4,12|8,competition|public_event
-2-KFP1FZmE_000000_000010.mp4,9,conversation
-20sSnusEso_000000_000010.mp4,12|41,competition|tournament
-21L3qwiNM8_000015_000025.mp4,28|29|30,brunch|breakfast|lunch
-22q8QhZs5I_000014_000024.mp4,1|42,night|evening
-2405jLS3iE_81.0_83.0.mp4,3,vacation
-2405jLS3iE_92.5_94.5.mp4,25,exhibition
-25I1b6oR-A_000000_000010.mp4,11|7,winter|adventure
-29Vl38fM78_000028_000038.mp4,54,manicure
-2CpvWzOM9Q_20.5_22.5.mp4,12,competition
-2CpvWzOM9Q_26.0_28.0.mp4,12,competition
-2CpvWzOM9Q_43.5_45.5.mp4,12|41,competition|tournament
-2CpvWzOM9Q_60.0_62.0.mp4,12|41,competition|tournament
-2DgtJAVLbU_57.5_59.5.mp4,12|3,competition|vacation
-2KJHA-9Wd0_000209_000219.mp4,0|12,summer|competition
-2KRDEQ2Pfw_000000_000010.mp4,13|15|12,race|multi_sport_event|competition
-2LGHSr6-aU_000048_000058.mp4,6,morning
-2P0FpLga2s_000005_000015.mp4,12,competition
-2PliU7SUG8_000000_000010.mp4,7,adventure
-2PtaAIy-iY_55.5_57.5.mp4,11,winter
-2PtaAIy-iY_89.0_91.0.mp4,6,morning
-2RyNBE1XS0_000109_000119.mp4,11,winter
-2YJwC_K7Z0_86.0_88.0.mp4,12|13,competition|race
-2b9AfTeUac_000002_000012.mp4,3,vacation
-2g3EWT3HpA_000000_000010.mp4,12,competition
-2hPDZscGMg_37.0_39.0.mp4,1,night
-2mSk2B2tzo_000093_000103.mp4,12,competition
-2nAugjV9pA_000120_000130.mp4,1,night
-2nuYIZbykg_24.5_26.5.mp4,7,adventure
-2p5MXILGJQ_000025_000035.mp4,38,spring
-2qclFi2TxA_24.5_26.5.mp4,12|43,competition|championship
-2qclFi2TxA_72.5_74.5.mp4,12|43,competition|championship
-2wbNIHLYTk_000040_000050.mp4,3,vacation
-362Es94LoQ_000000_000010.mp4,28|29|30,brunch|breakfast|lunch
-36wsi2h8ok_000005_000015.mp4,11|7,winter|adventure
-37DmF0zN-c_000011_000021.mp4,11|7,winter|adventure
-397vV1I2Hs_000001_000011.mp4,1,night
-3A-DZg79LQ_000046_000056.mp4,20,speech
-3AeNB13v8Q_000000_000010.mp4,30,lunch
-3IiNL0vh3M_000000_000010.mp4,11|7,winter|adventure
-3Q3XNbCdo0_000000_000010.mp4,7,adventure
-3Q6aMGFM-E_000020_000030.mp4,12|13,competition|race
-3RUltxZ_lg_000013_000023.mp4,13|12,race|competition
-3We79rZ0VQ_000000_000010.mp4,12,competition
-3X_biXXXdM_000147_000157.mp4,11|7|47,winter|adventure|ski_cross
-3Z-qnSOu58_000016_000026.mp4,12,competition
-3Z_2PO7gEg_000026_000036.mp4,20,speech
-3_Po1oU7eo_36.0_38.0.mp4,13,race
-3_Po1oU7eo_64.0_66.0.mp4,13,race
-3b4u5JpqmE_000699_000709.mp4,45,presentation
-3iXTzXGZtw_000186_000196.mp4,5,ceremony
-3lSf8-QCow_000020_000030.mp4,3,vacation
-3obWE-4jYY_000001_000011.mp4,6|11,morning|winter
-3xegQMJ7Fk_000009_000019.mp4,12|41,competition|tournament
-4-VYUArmkk_000011_000021.mp4,1,night
-47h3dWv9yY_38.0_40.0.mp4,3,vacation
-47h3dWv9yY_52.0_54.0.mp4,0,summer
-487uaKyxkk_000002_000012.mp4,5,ceremony
-4ABpKHmzY4_104.5_106.5.mp4,12,competition
-4C3x47i08U_000000_000010.mp4,41|12,tournament|competition
-4C6h5pap-A_000000_000010.mp4,3,vacation
-4DhuYdBuvE_000000_000010.mp4,42|1,evening|night
-4F6p6CdOzo_000007_000017.mp4,3,vacation
-4Fw8_Go3Hg_000237_000247.mp4,54,manicure
-4GCEwPo8pM_104.5_106.5.mp4,11|7,winter|adventure
-4LYNw70RmQ_000000_000010.mp4,11,winter
-4UzKPJ8iiM_000001_000011.mp4,41|12,tournament|competition
-4d31XgzGYk_000000_000010.mp4,11,winter
-4dEy2VDlzk_000065_000075.mp4,16|12|8,decathlon|competition|public_event
-4dlBfNNRS8_000000_000010.mp4,3,vacation
-4do0TqzPJg_000003_000013.mp4,1,night
-4eIforDC0o_000048_000058.mp4,11|7,winter|adventure
-4ei6NIBgDA_000032_000042.mp4,11,winter
-4gGoKPwsOE_000000_000010.mp4,7,adventure
-4oDS3Q8kck_000000_000010.mp4,11|7,winter|adventure
-4rVz2wGlhs_000000_000010.mp4,11|47,winter|ski_cross
-4sksQX_MU0_22.5_24.5.mp4,12|43,competition|championship
-4tbICAuffc_000072_000082.mp4,7,adventure
-4uPYtpl12U_000233_000243.mp4,28|29|53|30|58,brunch|breakfast|supper|lunch|dinner
-4vIYh8v7uI_000019_000029.mp4,68,graduation
-5-eFHGa2mU_26.0_28.0.mp4,44,lecture
-5-kARuyUeA_119.5_121.5.mp4,11,winter
-5-kARuyUeA_86.5_88.5.mp4,11,winter
-51cpEaNa-4_27.0_29.0.mp4,6,morning
-56SgF71UBw_000000_000010.mp4,0|12,summer|competition
-599zMyIukQ_000018_000028.mp4,11|47|7,winter|ski_cross|adventure
-5E5PTH83gU_000038_000048.mp4,12,competition
-5EarggcrSE_000053_000063.mp4,17|9,meeting|conversation
-5FapdZRgfg_000000_000010.mp4,1,night
-5HIzBeJNrU_000021_000031.mp4,3,vacation
-5ItCmTwx_U_000026_000036.mp4,0,summer
-5JT2QYZUqw_11.5_13.5.mp4,12|41,competition|tournament
-5JT2QYZUqw_6.5_8.5.mp4,12,competition
-5JU4hEzxuI_52.0_54.0.mp4,0,summer
-5KCLWPxwUM_000052_000062.mp4,7|3,adventure|vacation
-5NN8juyiyU_000125_000135.mp4,12|41,competition|tournament
-5QSznSYnuo_000041_000051.mp4,11,winter
-5U2de8rHDw_000267_000277.mp4,13,race
-5V757DRl-0_24.5_26.5.mp4,59,picnic
-5b2NShMhAg_000020_000030.mp4,9,conversation
-5cEbJA8e5c_000000_000010.mp4,1,night
-5hbiQLIzQc_000058_000068.mp4,25,exhibition
-5hwkh3Eoks_000022_000032.mp4,3,vacation
-5ofiGDZ_Lg_1.0_3.0.mp4,12|41,competition|tournament
-5to547JBns_000000_000010.mp4,11,winter
-5toY5Yn1Ko_000003_000013.mp4,10,party
-5ygal3j-Oo_000237_000247.mp4,7|3,adventure|vacation
-60AQR2mkTI_124.5_126.5.mp4,0,summer
-60AQR2mkTI_25.5_27.5.mp4,3|0,vacation|summer
-64SFG45MGc_000211_000221.mp4,2,concert
-69ApiNGEhg_000046_000056.mp4,20,speech
-69KWPPInok_000230_000240.mp4,28|29|30,brunch|breakfast|lunch
-69n8yvybWY_000000_000010.mp4,6,morning
-6CcFxfkda8_000187_000197.mp4,53|58|30,supper|dinner|lunch
-6FHE0VZHlc_000053_000063.mp4,11,winter
-6H1FUsW0rg_113.5_115.5.mp4,12,competition
-6H1FUsW0rg_131.0_133.0.mp4,12|41,competition|tournament
-6H1FUsW0rg_135.5_137.5.mp4,12,competition
-6I1TqhbB80_000001_000011.mp4,12|41,competition|tournament
-6J2MrOO_gQ_25.0_27.0.mp4,13,race
-6KPWwdK21s_000000_000010.mp4,41|16|12,tournament|decathlon|competition
-6MVrtmFYsQ_000039_000049.mp4,11|47,winter|ski_cross
-6MVrtmFYsQ_000067_000077.mp4,11,winter
-6O36Uj6ISs_000023_000033.mp4,11|7|13,winter|adventure|race
-6P6GDNpsZk_000102_000112.mp4,12|41|13,competition|tournament|race
-6TZL_FSK9Y_000051_000061.mp4,1,night
-6VvD5zvew4_115.5_117.5.mp4,12,competition
-6VvD5zvew4_98.5_100.5.mp4,12|41,competition|tournament
-6XB_NX3MD0_27.0_29.0.mp4,11,winter
-6XB_NX3MD0_8.0_10.0.mp4,11|7,winter|adventure
-6YpsicTcOs_000000_000010.mp4,12,competition
-6YuZ5itrxc_000004_000014.mp4,11|3,winter|vacation
-6cD_3Ye4_U_0.5_2.5.mp4,12,competition
-6f_erh-smY_000000_000010.mp4,0,summer
-6i6pP8ImR4_000017_000027.mp4,11,winter
-6j0i3VqyiY_000010_000020.mp4,11,winter
-6prmNqkAN8_000015_000025.mp4,11,winter
-6wFjfCZ2rE_000018_000028.mp4,1|60,night|road_trip
-6wt7KeI3bk_75.5_77.5.mp4,12|3,competition|vacation
-6zj8g4SqDo_000004_000014.mp4,8|13,public_event|race
-7-ED1IlHmw_000409_000419.mp4,7,adventure
-722mkcyHOQ_000001_000011.mp4,7|3,adventure|vacation
-72_o39yKiI_000029_000039.mp4,1,night
-73EvXP2mqU_000000_000010.mp4,1,night
-73NGni8J7M_000000_000010.mp4,11,winter
-73l51DVxIg_000003_000013.mp4,6,morning
-76uJz2GUZE_000000_000010.mp4,12|41,competition|tournament
-79XOVmz-1g_000745_000755.mp4,1,night
-79hjpC_x6U_000009_000019.mp4,11,winter
-7AgKqCl6wo_000188_000198.mp4,12,competition
-7D27r0Kur0_000038_000048.mp4,12,competition
-7D9iNSDZ30_000007_000017.mp4,54,manicure
-7Jg26X5TNw_000090_000100.mp4,28|29|30,brunch|breakfast|lunch
-7Pmy7rh-BE_000054_000064.mp4,45,presentation
-7RUOKD--ts_000028_000038.mp4,13|12,race|competition
-7TNO00sIQw_000002_000012.mp4,3,vacation
-7VTqse_EVI_000179_000189.mp4,1,night
-7WEuQfa25c_000004_000014.mp4,12,competition
-7aO9rOVzho_129.0_131.0.mp4,2,concert
-7aO9rOVzho_23.5_25.5.mp4,2,concert
-7bw79R7GKY_1.0_3.0.mp4,12,competition
-7bw79R7GKY_12.5_14.5.mp4,12,competition
-7gYWt2ZBD0_000002_000012.mp4,3,vacation
-7hfDGOP5Cw_50.0_52.0.mp4,11|7,winter|adventure
-7hfDGOP5Cw_87.5_89.5.mp4,51|6,sunrise_and_sunset|morning
-7iFhCbTzDo_27.0_29.0.mp4,13,race
-7kBVsJ5bDY_000003_000013.mp4,42,evening
-7kCxH7dMAQ_10.0_12.0.mp4,12,competition
-7kCxH7dMAQ_156.0_158.0.mp4,12|8,competition|public_event
-7l3vYGQjz4_12.5_14.5.mp4,0|6|12,summer|morning|competition
-7lx50QWhRg_10.5_12.5.mp4,12,competition
-7lx50QWhRg_31.5_33.5.mp4,12,competition
-7lx50QWhRg_4.5_6.5.mp4,12,competition
-7lx50QWhRg_73.5_75.5.mp4,12,competition
-7njDYCceG0_000016_000026.mp4,28,brunch
-7oodRJhe_Q_000023_000033.mp4,41|12,tournament|competition
-7uo8RLqsLA_000226_000236.mp4,1,night
-7vSXTwG5uw_13.0_15.0.mp4,8|35,public_event|carnival
-7vSXTwG5uw_6.0_8.0.mp4,34|7|3,festival|adventure|vacation
-7vSXTwG5uw_7.5_9.5.mp4,34,festival
-7vzU77NBbg_184.5_186.5.mp4,2,concert
-7wZqsFEAAM_000022_000032.mp4,34|56,festival|protest
-7z-3Zg3ibo_000000_000010.mp4,34|56|8,festival|protest|public_event
-80j1rHPDGk_000000_000010.mp4,1|2,night|concert
-87m69XOba4_000003_000013.mp4,12|41,competition|tournament
-87nn_xb9h4_000041_000051.mp4,2|1|10|36,concert|night|party|rock_concert
-88mOGutFXE_000000_000010.mp4,12,competition
-8C-FHx9sPg_000000_000010.mp4,7,adventure
-8Cr8k5ZRCA_000012_000022.mp4,3,vacation
-8GDHGhNIEY_000160_000170.mp4,29,breakfast
-8GabNXmi28_000016_000026.mp4,3,vacation
-8J_HsV3q2A_54.0_56.0.mp4,1,night
-8LiAAUoxpM_000144_000154.mp4,30,lunch
-8M2_yCnG6M_000020_000030.mp4,13,race
-8RbWbPWcMY_000028_000038.mp4,11|21,winter|disaster
-8VC_6gmErM_12.0_14.0.mp4,8,public_event
-8VJTEtt6gI_000000_000010.mp4,11|47,winter|ski_cross
-8_h-na8GRE_22.5_24.5.mp4,33|34|8,parade|festival|public_event
-8hHncop5v0_000007_000017.mp4,12,competition
-8iXSGgJapw_000007_000017.mp4,39|40,holiday|christmas
-8jNk_db9gA_15.5_17.5.mp4,12|43,competition|championship
-8jNk_db9gA_24.5_26.5.mp4,12,competition
-8jNk_db9gA_4.0_6.0.mp4,12,competition
-8pD5cFWVHo_000000_000010.mp4,3,vacation
-8qvJsmiMzo_000009_000019.mp4,11|7,winter|adventure
-8yKIjpD0aM_000121_000131.mp4,1,night
-8yN1XRXkbc_000030_000040.mp4,1|8,night|public_event
-9-o0pNG4F0_000060_000070.mp4,12,competition
-90eDKB7DDU_47.5_49.5.mp4,7,adventure
-91-tZ9FD5g_14.5_16.5.mp4,1,night
-91-tZ9FD5g_43.5_45.5.mp4,1|5,night|ceremony
-926HbCkYk0_000000_000010.mp4,7|3,adventure|vacation
-93wvkrKz8k_32.5_34.5.mp4,11,winter
-93wvkrKz8k_64.0_66.0.mp4,1,night
-98bgeHEx0M_000563_000573.mp4,11|7|13,winter|adventure|race
-9B93jZf-rk_49.5_51.5.mp4,12|41,competition|tournament
-9B93jZf-rk_54.0_56.0.mp4,12|41,competition|tournament
-9B93jZf-rk_63.5_65.5.mp4,12|41,competition|tournament
-9C_roOjM8o_20.5_22.5.mp4,0|12,summer|competition
-9C_roOjM8o_66.5_68.5.mp4,0|12|3,summer|competition|vacation
-9D6WbWqeHw_80.0_82.0.mp4,7,adventure
-9L0gGlsRBM_000031_000041.mp4,37,massage
-9M3ECrsy9I_000010_000020.mp4,6|11,morning|winter
-9MFYKsDT_s_000009_000019.mp4,12|41,competition|tournament
-9N39otwJl8_000018_000028.mp4,8,public_event
-9O1HSmqync_000004_000014.mp4,1,night
-9PV05P2__I_2.5_4.5.mp4,6,morning
-9PmfoermoU_000037_000047.mp4,7,adventure
-9QdB00xSno_000044_000054.mp4,1|8,night|public_event
-9Xh17lRMpc_000085_000095.mp4,50|49|7,flight|air_travel|adventure
-9Y2XKgvdL0_000019_000029.mp4,11,winter
-9ZC_Tat1O8_000000_000010.mp4,7,adventure
-9kSalOvR9g_146.5_148.5.mp4,12,competition
-9kSalOvR9g_50.5_52.5.mp4,12,competition
-9mqNbPfRIY_31.5_33.5.mp4,3,vacation
-9mqNbPfRIY_8.5_10.5.mp4,3,vacation
-9nzXMcDQ6Y_000008_000018.mp4,12,competition
-9otHttE4T0_000004_000014.mp4,7,adventure
-9qykk1h7x0_1.5_3.5.mp4,12,competition
-9qykk1h7x0_35.0_37.0.mp4,12,competition
-9rt8p7BgnY_000040_000050.mp4,3,vacation
-9soUYx8MYQ_000009_000019.mp4,51|3,sunrise_and_sunset|vacation
-9sujH0_2HM_000029_000039.mp4,12|13,competition|race
-9wCA7OfDAE_000011_000021.mp4,1,night
-A-iEvFJTVQ_000003_000013.mp4,11|7,winter|adventure
-A2hnyPep1w_000000_000010.mp4,12|13,competition|race
-A3dOQRbUwc_000009_000019.mp4,12,competition
-A5WWB9IxtI_000037_000047.mp4,1,night
-A7Qec5TF58_000330_000340.mp4,39|40,holiday|christmas
-AEzJoRsDLw_65.0_67.0.mp4,12,competition
-AGJlN7kpzo_000367_000377.mp4,0,summer
-AHg962ysG0_000175_000185.mp4,20|1,speech|night
-AK_RkmVRNA_000019_000029.mp4,1|11,night|winter
-AMlvvDfJJg_000056_000066.mp4,11|7,winter|adventure
-AQkQQfKKw4_000007_000017.mp4,13,race
-AVDpYFUX_k_15.0_17.0.mp4,12,competition
-Aewr5dSBcg_000402_000412.mp4,12|41,competition|tournament
-Af1DR_t3f4_000021_000031.mp4,1,night
-AieLK-Wc6Y_000003_000013.mp4,3,vacation
-Aj9qpI1Vyc_000000_000010.mp4,12|41,competition|tournament
-AjFApEkNBw_000004_000014.mp4,1|3,night|vacation
-AjFUCAVX5E_108.5_110.5.mp4,12,competition
-AjFUCAVX5E_47.0_49.0.mp4,12,competition
-AjYXoy9vkk_000016_000026.mp4,3,vacation
-AlXvMXzDYE_17.5_19.5.mp4,12,competition
-AlXvMXzDYE_7.5_9.5.mp4,12,competition
-An_hhfD5lc_000004_000014.mp4,12,competition
-Aq9e-xr9IY_000031_000041.mp4,6|11,morning|winter
-ArIbKfZc2s_132.0_134.0.mp4,7,adventure
-ArIbKfZc2s_7.5_9.5.mp4,7,adventure
-ArIbKfZc2s_83.5_85.5.mp4,7,adventure
-AzdBUwlB08_3.0_5.0.mp4,51|1|42,sunrise_and_sunset|night|evening
-B0b-rwxVtY_000002_000012.mp4,12,competition
-B6UyihRchw_000009_000019.mp4,0|3,summer|vacation
-BBIBgcj2e4_000522_000532.mp4,30,lunch
-BC1iA8OOoQ_000006_000016.mp4,60,road_trip
-BEDxDe25KY_000000_000010.mp4,12,competition
-BFMh9klcOs_136.5_138.5.mp4,12|41,competition|tournament
-BFMh9klcOs_20.5_22.5.mp4,12|41,competition|tournament
-BFMh9klcOs_77.5_79.5.mp4,12|41,competition|tournament
-BKWOOldEJY_110.5_112.5.mp4,12,competition
-BKWOOldEJY_66.0_68.0.mp4,13,race
-BLkCFHmA_A_52.0_54.0.mp4,12,competition
-BLkCFHmA_A_54.5_56.5.mp4,3,vacation
-BP7MqA_nHk_000211_000221.mp4,12|41,competition|tournament
-BPY8JDG60o_000000_000010.mp4,7|3,adventure|vacation
-B_BgoWgwMA_50.0_52.0.mp4,12,competition
-B_wB4KYYbY_104.0_106.0.mp4,1,night
-B_wB4KYYbY_64.0_66.0.mp4,1|42,night|evening
-BcxTnrS_18_21.0_23.0.mp4,11,winter
-BcxTnrS_18_25.5_27.5.mp4,11,winter
-BcxTnrS_18_35.5_37.5.mp4,11,winter
-BcxTnrS_18_9.0_11.0.mp4,11,winter
-Bdv7Fhix2g_000012_000022.mp4,3,vacation
-BhxuLGJ_KQ_000197_000207.mp4,6|11,morning|winter
-Bj-Z0TmpCQ_000034_000044.mp4,1,night
-BjXdmoUaog_000106_000116.mp4,3,vacation
-BoTNLSKasQ_000018_000028.mp4,20,speech
-BtqJOACCa4_000000_000010.mp4,11,winter
-BvrZkN4XCk_28.0_30.0.mp4,12,competition
-BvrZkN4XCk_37.5_39.5.mp4,8|12,public_event|competition
-C17JvuaiQo_000000_000010.mp4,11|7,winter|adventure
-C1VNAgD60s_000014_000024.mp4,50|49|7,flight|air_travel|adventure
-C2lqs6GrMQ_47.5_49.5.mp4,7,adventure
-C2lqs6GrMQ_59.5_61.5.mp4,7,adventure
-C2mWRhccjk_109.5_111.5.mp4,7|3,adventure|vacation
-C3bzTv2Fys_11.0_13.0.mp4,34,festival
-C3bzTv2Fys_31.0_33.0.mp4,3,vacation
-C3bzTv2Fys_38.0_40.0.mp4,34,festival
-C3uD8UslOA_000000_000010.mp4,3,vacation
-C4n--A0pkA_000009_000019.mp4,66,photo_shoot
-C74PxdCXiQ_123.5_125.5.mp4,43,championship
-C74PxdCXiQ_8.0_10.0.mp4,12,competition
-C7rhE5EWC0_42.0_44.0.mp4,11|7,winter|adventure
-C8SystOfaA_000019_000029.mp4,6|11|7,morning|winter|adventure
-C9G-mlBsX4_000001_000011.mp4,7,adventure
-C9HQAMTkXE_13.0_15.0.mp4,2|1|36,concert|night|rock_concert
-CCZ5wShssk_84.0_86.0.mp4,8,public_event
-CDZ7xSm1QM_000044_000054.mp4,11,winter
-CGheJpSLzw_000000_000010.mp4,7,adventure
-CIG_Zi5bFE_000015_000025.mp4,20,speech
-CK9EYU2zrI_000000_000010.mp4,7|3,adventure|vacation
-CKJOUBJM7Y_4.0_6.0.mp4,0|3,summer|vacation
-CKJOUBJM7Y_67.5_69.5.mp4,0,summer
-CKLefIoGAM_000077_000087.mp4,3|13,vacation|race
-CMNAeuuN7c_12.5_14.5.mp4,12,competition
-COGNaTu_2Y_23.5_25.5.mp4,2,concert
-COGNaTu_2Y_47.5_49.5.mp4,2,concert
-COGNaTu_2Y_76.0_78.0.mp4,2,concert
-CPVb7TCNac_000046_000056.mp4,12|41,competition|tournament
-CRtwfIZK0M_106.0_108.0.mp4,12|43,competition|championship
-CVRr_3H9_8_000022_000032.mp4,1|42,night|evening
-C_yxerEG58_000000_000010.mp4,1,night
-CeWqU9BY1I_000000_000010.mp4,1,night
-CipTsDpN3c_000001_000011.mp4,1,night
-CjYsRu8qyM_000015_000025.mp4,1,night
-CmQPmXSiWY_000000_000010.mp4,12,competition
-CzhSQPz68Q_000107_000117.mp4,3,vacation
-D7K1e_APE8_000000_000010.mp4,3,vacation
-D9GoIEpLM4_000000_000010.mp4,0,summer
-DBJgWWBiAg_000031_000041.mp4,12,competition
-DCR980mduw_000001_000011.mp4,27,bedtime
-DCmTT_HZDE_000024_000034.mp4,27,bedtime
-DDFDZbh_88_75.0_77.0.mp4,12,competition
-DIC1jlJVSg_000109_000119.mp4,12,competition
-DJz2pujKxQ_178.0_180.0.mp4,12|41,competition|tournament
-DJz2pujKxQ_215.5_217.5.mp4,12|41,competition|tournament
-DJz2pujKxQ_222.5_224.5.mp4,12|41,competition|tournament
-DJz2pujKxQ_24.0_26.0.mp4,12|41,competition|tournament
-DMPiQKTHes_12.0_14.0.mp4,12,competition
-DMPiQKTHes_14.0_16.0.mp4,12,competition
-DMPiQKTHes_21.0_23.0.mp4,12,competition
-DMqMimhrJs_000009_000019.mp4,3,vacation
-DN_Ihj-eKI_52.0_54.0.mp4,2,concert
-DN_Ihj-eKI_60.5_62.5.mp4,2,concert
-DN_Ihj-eKI_93.5_95.5.mp4,2,concert
-DRB6yKp8BM_14.5_16.5.mp4,12,competition
-DRaKAruN3A_000087_000097.mp4,5|10,ceremony|party
-DSsIsGcxiQ_000011_000021.mp4,11|7,winter|adventure
-DTkLDlFR_w_000002_000012.mp4,3,vacation
-DUXbHgp56U_000000_000010.mp4,12|41,competition|tournament
-DVz7517-O4_93.0_95.0.mp4,30,lunch
-DWyOYENUi0_000000_000010.mp4,27,bedtime
-Da7kNBYMoc_000005_000015.mp4,1|39|40,night|holiday|christmas
-DaBcebKxXc_000003_000013.mp4,1|8,night|public_event
-DaXMqBzsiU_000167_000177.mp4,30,lunch
-DjLxAJHevw_000070_000080.mp4,50|49|7,flight|air_travel|adventure
-DqeZB9qzY8_000000_000010.mp4,9,conversation
-Dr6-Ortqkg_000101_000111.mp4,37,massage
-DsfLulDKgA_000010_000020.mp4,12,competition
-Dy0yf_O0r0_000003_000013.mp4,11,winter
-Dy57X8lNro_000050_000060.mp4,12,competition
-E-sFauevGo_000002_000012.mp4,3,vacation
-E17Vim-0V0_000000_000010.mp4,11,winter
-E2fv6ViZKY_000018_000028.mp4,1,night
-E4A0q2cYUM_117.0_119.0.mp4,0|12|3,summer|competition|vacation
-E4A0q2cYUM_35.5_37.5.mp4,0|3,summer|vacation
-E4A0q2cYUM_82.5_84.5.mp4,3,vacation
-EEKHn7TqTk_000000_000010.mp4,28|29,brunch|breakfast
-EHYyvha9Ks_000039_000049.mp4,3,vacation
-EN2p8so1fE_000000_000010.mp4,12,competition
-ENvULXcZ-w_123.5_125.5.mp4,12,competition
-ENvULXcZ-w_28.5_30.5.mp4,12,competition
-ENvULXcZ-w_64.0_66.0.mp4,12,competition
-EP-5LqejdE_000010_000020.mp4,34|2|1|36|8,festival|concert|night|rock_concert|public_event
-EQiDEeiOBw_000083_000093.mp4,5,ceremony
-ES1LsNmGpY_10.0_12.0.mp4,12,competition
-ES1LsNmGpY_14.5_16.5.mp4,12,competition
-ES1LsNmGpY_37.5_39.5.mp4,12|41,competition|tournament
-ES1LsNmGpY_4.0_6.0.mp4,12,competition
-ETPC8lg7YM_000000_000010.mp4,12,competition
-ETyXhQXVL8_000031_000041.mp4,11,winter
-EYaCpaQwf0_000007_000017.mp4,11,winter
-EaW2yZIejE_000004_000014.mp4,8|12,public_event|competition
-EcFUui2RAQ_000000_000010.mp4,3|0,vacation|summer
-EkSCGdGYgo_12.0_14.0.mp4,7,adventure
-EkSCGdGYgo_73.0_75.0.mp4,7,adventure
-EkSCGdGYgo_79.5_81.5.mp4,7,adventure
-EknH-eK8rg_2.0_4.0.mp4,12,competition
-EknH-eK8rg_4.0_6.0.mp4,12,competition
-Emqx3veeBI_138.5_140.5.mp4,7,adventure
