original_filename,Label,tag
-7vSXTwG5uw_13.0_15.0.mp4,51|12,public_event|carnival
-7vSXTwG5uw_6.0_8.0.mp4,27|1|65,festival|adventure|vacation
-7vSXTwG5uw_7.5_9.5.mp4,27,festival
-7vzU77NBbg_184.5_186.5.mp4,17,concert
-7wZqsFEAAM_000022_000032.mp4,27|50,festival|protest
-7z-3Zg3ibo_000000_000010.mp4,27|50|51,festival|protest|public_event
-87m69XOba4_000003_000013.mp4,16|64,competition|tournament
-87nn_xb9h4_000041_000051.mp4,17|44|46|55,concert|night|party|rock_concert
-88mOGutFXE_000000_000010.mp4,16,competition
-8Cr8k5ZRCA_000012_000022.mp4,65,vacation
-8J_HsV3q2A_54.0_56.0.mp4,44,night
-8LiAAUoxpM_000144_000154.mp4,36,lunch
-8RbWbPWcMY_000028_000038.mp4,68|24,winter|disaster
-8VC_6gmErM_12.0_14.0.mp4,51,public_event
-8hHncop5v0_000007_000017.mp4,16,competition
-8jNk_db9gA_15.5_17.5.mp4,16|14,competition|championship
-8jNk_db9gA_24.5_26.5.mp4,16,competition
-8jNk_db9gA_4.0_6.0.mp4,16,competition
-8pD5cFWVHo_000000_000010.mp4,65,vacation
-91-tZ9FD5g_14.5_16.5.mp4,44,night
-91-tZ9FD5g_43.5_45.5.mp4,44|13,night|ceremony
-93wvkrKz8k_32.5_34.5.mp4,68,winter
-93wvkrKz8k_64.0_66.0.mp4,44,night
-9B93jZf-rk_49.5_51.5.mp4,16|64,competition|tournament
-9B93jZf-rk_54.0_56.0.mp4,16|64,competition|tournament
-9C_roOjM8o_20.5_22.5.mp4,61|16,summer|competition
-9C_roOjM8o_66.5_68.5.mp4,61|16|65,summer|competition|vacation
-9D6WbWqeHw_80.0_82.0.mp4,1,adventure
-9L0gGlsRBM_000031_000041.mp4,39,massage
-9N39otwJl8_000018_000028.mp4,51,public_event
-9O1HSmqync_000004_000014.mp4,44,night
-9PV05P2__I_2.5_4.5.mp4,41,morning
-9PmfoermoU_000037_000047.mp4,1,adventure
-9Y2XKgvdL0_000019_000029.mp4,68,winter
-9kSalOvR9g_146.5_148.5.mp4,16,competition
-9kSalOvR9g_50.5_52.5.mp4,16,competition
-9mqNbPfRIY_31.5_33.5.mp4,65,vacation
-9mqNbPfRIY_8.5_10.5.mp4,65,vacation
-9qykk1h7x0_1.5_3.5.mp4,16,competition
-9qykk1h7x0_35.0_37.0.mp4,16,competition
-9rt8p7BgnY_000040_000050.mp4,65,vacation
-9soUYx8MYQ_000009_000019.mp4,62|65,sunrise_and_sunset|vacation
-9sujH0_2HM_000029_000039.mp4,16|52,competition|race
-AEzJoRsDLw_65.0_67.0.mp4,16,competition
-AGJlN7kpzo_000367_000377.mp4,61,summer
-AHg962ysG0_000175_000185.mp4,59|44,speech|night
-AK_RkmVRNA_000019_000029.mp4,44|68,night|winter
-AMlvvDfJJg_000056_000066.mp4,68|1,winter|adventure
-AQkQQfKKw4_000007_000017.mp4,52,race
-AVDpYFUX_k_15.0_17.0.mp4,16,competition
-AjFUCAVX5E_108.5_110.5.mp4,16,competition
-AjFUCAVX5E_47.0_49.0.mp4,16,competition
-AjYXoy9vkk_000016_000026.mp4,65,vacation
-AlXvMXzDYE_17.5_19.5.mp4,16,competition
-AlXvMXzDYE_7.5_9.5.mp4,16,competition
-ArIbKfZc2s_132.0_134.0.mp4,1,adventure
-AzdBUwlB08_3.0_5.0.mp4,62|44|25,sunrise_and_sunset|night|evening
-BBIBgcj2e4_000522_000532.mp4,36,lunch
-BC1iA8OOoQ_000006_000016.mp4,54,road_trip
-BEDxDe25KY_000000_000010.mp4,16,competition
-BFMh9klcOs_136.5_138.5.mp4,16|64,competition|tournament
-BFMh9klcOs_20.5_22.5.mp4,16|64,competition|tournament
-BFMh9klcOs_77.5_79.5.mp4,16|64,competition|tournament
-BKWOOldEJY_110.5_112.5.mp4,16,competition
-BKWOOldEJY_66.0_68.0.mp4,52,race
-BLkCFHmA_A_52.0_54.0.mp4,16,competition
-BLkCFHmA_A_54.5_56.5.mp4,65,vacation
-B_BgoWgwMA_50.0_52.0.mp4,16,competition
-B_wB4KYYbY_104.0_106.0.mp4,44,night
-B_wB4KYYbY_64.0_66.0.mp4,44|25,night|evening
-BcxTnrS_18_21.0_23.0.mp4,68,winter
-BcxTnrS_18_25.5_27.5.mp4,68,winter
-BcxTnrS_18_35.5_37.5.mp4,68,winter
-BcxTnrS_18_9.0_11.0.mp4,68,winter
-BjXdmoUaog_000106_000116.mp4,65,vacation
-BvrZkN4XCk_28.0_30.0.mp4,16,competition
-BvrZkN4XCk_37.5_39.5.mp4,51|16,public_event|competition
-C2lqs6GrMQ_47.5_49.5.mp4,1,adventure
-C2mWRhccjk_109.5_111.5.mp4,1|65,adventure|vacation
-C3bzTv2Fys_11.0_13.0.mp4,27,festival
-C3bzTv2Fys_31.0_33.0.mp4,65,vacation
-C3bzTv2Fys_38.0_40.0.mp4,27,festival
-C4n--A0pkA_000009_000019.mp4,47,photo_shoot
-C74PxdCXiQ_123.5_125.5.mp4,14,championship
-C74PxdCXiQ_8.0_10.0.mp4,16,competition
-C8SystOfaA_000019_000029.mp4,41|68|1,morning|winter|adventure
-C9HQAMTkXE_13.0_15.0.mp4,17|44|55,concert|night|rock_concert
-CCZ5wShssk_84.0_86.0.mp4,51,public_event
-CDZ7xSm1QM_000044_000054.mp4,68,winter
-CKJOUBJM7Y_4.0_6.0.mp4,61|65,summer|vacation
-CKJOUBJM7Y_67.5_69.5.mp4,61,summer
-CKLefIoGAM_000077_000087.mp4,65|52,vacation|race
-CMNAeuuN7c_12.5_14.5.mp4,16,competition
-CPVb7TCNac_000046_000056.mp4,16|64,competition|tournament
-CRtwfIZK0M_106.0_108.0.mp4,16|14,competition|championship
-CjYsRu8qyM_000015_000025.mp4,44,night
-D7K1e_APE8_000000_000010.mp4,65,vacation
-DBJgWWBiAg_000031_000041.mp4,16,competition
-DCR980mduw_000001_000011.mp4,8,bedtime
-DDFDZbh_88_75.0_77.0.mp4,16,competition
-DJz2pujKxQ_178.0_180.0.mp4,16|64,competition|tournament
-DJz2pujKxQ_215.5_217.5.mp4,16|64,competition|tournament
-DJz2pujKxQ_222.5_224.5.mp4,16|64,competition|tournament
-DJz2pujKxQ_24.0_26.0.mp4,16|64,competition|tournament
-DMPiQKTHes_12.0_14.0.mp4,16,competition
-DMPiQKTHes_14.0_16.0.mp4,16,competition
-DMPiQKTHes_21.0_23.0.mp4,16,competition
-DMqMimhrJs_000009_000019.mp4,65,vacation
-DN_Ihj-eKI_60.5_62.5.mp4,17,concert
-DN_Ihj-eKI_93.5_95.5.mp4,17,concert
-DRB6yKp8BM_14.5_16.5.mp4,16,competition
-DRaKAruN3A_000087_000097.mp4,13|46,ceremony|party
-DVz7517-O4_93.0_95.0.mp4,36,lunch
-DaBcebKxXc_000003_000013.mp4,44|51,night|public_event
-DjLxAJHevw_000070_000080.mp4,28|2|1,flight|air_travel|adventure
-DqeZB9qzY8_000000_000010.mp4,20,conversation
-DsfLulDKgA_000010_000020.mp4,16,competition
-E-sFauevGo_000002_000012.mp4,65,vacation
-E17Vim-0V0_000000_000010.mp4,68,winter
-E2fv6ViZKY_000018_000028.mp4,44,night
-E4A0q2cYUM_117.0_119.0.mp4,61|16|65,summer|competition|vacation
-E4A0q2cYUM_35.5_37.5.mp4,61|65,summer|vacation
-E4A0q2cYUM_82.5_84.5.mp4,65,vacation
-EEKHn7TqTk_000000_000010.mp4,11|9,brunch|breakfast
-EHYyvha9Ks_000039_000049.mp4,65,vacation
-ENvULXcZ-w_123.5_125.5.mp4,16,competition
-ENvULXcZ-w_28.5_30.5.mp4,16,competition
-ENvULXcZ-w_64.0_66.0.mp4,16,competition
-EQiDEeiOBw_000083_000093.mp4,13,ceremony
-ES1LsNmGpY_10.0_12.0.mp4,16,competition
-ES1LsNmGpY_14.5_16.5.mp4,16,competition
-ES1LsNmGpY_37.5_39.5.mp4,16|64,competition|tournament
-ES1LsNmGpY_4.0_6.0.mp4,16,competition
-EknH-eK8rg_2.0_4.0.mp4,16,competition
-EknH-eK8rg_4.0_6.0.mp4,16,competition
-Emqx3veeBI_138.5_140.5.mp4,1,adventure
-Emqx3veeBI_152.5_154.5.mp4,16|1,competition|adventure
-Emqx3veeBI_20.0_22.0.mp4,16,competition
-EuJWeK_QVQ_000033_000043.mp4,68,winter
-EvG0ynvM5A_33.0_35.0.mp4,45|27|51,parade|festival|public_event
-EvG0ynvM5A_38.5_40.5.mp4,27,festival
-Ez9B6Kq53Y_121.5_123.5.mp4,16|14,competition|championship
-Ez9B6Kq53Y_60.0_62.0.mp4,16,competition
-FHaf2OQeDw_000004_000014.mp4,65,vacation
-FHpJMGRHl8_000064_000074.mp4,44,night
-FLIqPc8Kuo_000026_000036.mp4,68|65,winter|vacation
-FRqCfwvdH4_3.5_5.5.mp4,16,competition
-FX9vt5Grvo_000000_000010.mp4,61,summer
-F_6YTeqqiU_69.5_71.5.mp4,44,night
-F_uWb1RiGw_000010_000020.mp4,40|19|57|18|20|35|49,meeting|convention|seminar|conference|conversation|lecture|presentation
-Fa6soqliSk_32.5_34.5.mp4,68,winter
-Fa6soqliSk_55.5_57.5.mp4,68,winter
-Fa6soqliSk_62.5_64.5.mp4,68|1,winter|adventure
-Fa6soqliSk_68.0_70.0.mp4,68|1,winter|adventure
-Ff0TiJYKp8_000041_000051.mp4,44,night
-FlmGrXekFk_000071_000081.mp4,44|27|17|55|51,night|festival|concert|rock_concert|public_event
-G1IiPZZauE_000000_000010.mp4,44|13,night|ceremony
-G5xbJfAj8Y_000331_000341.mp4,59|20|18|49|57|35,speech|conversation|conference|presentation|seminar|lecture
-G9RoMl6y8g_000020_000030.mp4,51,public_event
-GCao2S40_o_000005_000015.mp4,65,vacation
-GNigiNW0rE_40.0_42.0.mp4,51|16,public_event|competition
-GOC5o6E2D0_000018_000028.mp4,65,vacation
-GRw4XH8UxI_19.0_21.0.mp4,16,competition
-Gp7j824d-E_15.0_17.0.mp4,1,adventure
-GsGKbjEg1E_000000_000010.mp4,1|65,adventure|vacation
-Gsm64AvG30_000136_000146.mp4,16,competition
-GvmRXMsz8c_000179_000189.mp4,16|64,competition|tournament
-H6kda7WaIk_24.0_26.0.mp4,68,winter
-H7_GISS9M8_000023_000033.mp4,51,public_event
-HBH7q5e8rI_000180_000190.mp4,41,morning
-HBr7S8UFwQ_64.5_66.5.mp4,16,competition
-HHFzMz3Tn4_000000_000010.mp4,44,night
-HHrVMpLKK0_000868_000878.mp4,16|64|14,competition|tournament|championship
-HN6TXiPV4A_65.0_67.0.mp4,16|65,competition|vacation
-HONFRCuBl4_000310_000320.mp4,5,autumn
-HPYrYc1voU_97.5_99.5.mp4,16,competition
-HRksunRfnU_000128_000138.mp4,44,night
-HWCOZLSUV8_000018_000028.mp4,16,competition
-HcbgoTxtPA_25.0_27.0.mp4,44,night
-Hhhoj-kZ50_105.0_107.0.mp4,16,competition
-Hhhoj-kZ50_112.5_114.5.mp4,16,competition
-Hhhoj-kZ50_22.0_24.0.mp4,16,competition
-HkkqnxhVyQ_6.0_8.0.mp4,16,competition
-HkkqnxhVyQ_60.0_62.0.mp4,16,competition
-Hp8Hj-3QO4_000118_000128.mp4,27|12,festival|carnival
-HtfnfFKGVA_17.5_19.5.mp4,65,vacation
-I1EKxylS00_000012_000022.mp4,1,adventure
-I4xOFrbEWw_000007_000017.mp4,16,competition
-I6qGyQ69XY_000000_000010.mp4,65,vacation
-ICPHcB_NPc_122.0_124.0.mp4,16|64,competition|tournament
-ICPHcB_NPc_85.0_87.0.mp4,16,competition
-IM_5xepTz4_25.0_27.0.mp4,16|64,competition|tournament
-IM_5xepTz4_52.0_54.0.mp4,16|64,competition|tournament
-IM_5xepTz4_78.5_80.5.mp4,16,competition
-IOT7JPGcw8_10.5_12.5.mp4,16|1|52,competition|adventure|race
-IOT7JPGcw8_26.5_28.5.mp4,65|52,vacation|race
-IfOSLZo-C0_000103_000113.mp4,68,winter
-Ih3lWCWL_E_000013_000023.mp4,68,winter
-Ii01oNUlTk_28.0_30.0.mp4,36,lunch
-Il-L3S18Us_000000_000010.mp4,16,competition
-ItB3AzGlrA_10.5_12.5.mp4,41,morning
-IvKEJ4OIn8_167.5_169.5.mp4,1,adventure
-IyS_hTBjaE_000000_000010.mp4,44|20|46,night|conversation|party
-J1irncOd94_000136_000146.mp4,40|20|49|57,meeting|conversation|presentation|seminar
-J78Al-knrI_000009_000019.mp4,65|61,vacation|summer
-JBhTm4GtSM_101.5_103.5.mp4,16,competition
-JNUB_xFQO0_000057_000067.mp4,44,night
-JR-GEIOqu8_000138_000148.mp4,68,winter
-JSeI8jzl_o_000062_000072.mp4,41,morning
-JUQhElKt3A_38.0_40.0.mp4,1,adventure
-JcR7s6oJek_000013_000023.mp4,68,winter
-JmWRA9Ew-4_18.0_20.0.mp4,16|14,competition|championship
-JnwyIyGvyg_000069_000079.mp4,16,competition
-K5rJHyokDc_000030_000040.mp4,20,conversation
-K6MOF8sig0_1.5_3.5.mp4,65,vacation
-K8L_pWPqe4_000043_000053.mp4,36,lunch
-K9PoZdpQjo_000015_000025.mp4,64|16,tournament|competition
-K9sYz24r9E_26.5_28.5.mp4,68|1,winter|adventure
-K9sYz24r9E_28.0_30.0.mp4,68,winter
-K9sYz24r9E_30.5_32.5.mp4,68,winter
-KGcCMyimEE_000036_000046.mp4,48|65|61,picnic|vacation|summer
-KJsukx3oCg_000240_000250.mp4,52,race
-KM4fWN3zLk_25.5_27.5.mp4,16,competition
-KOjGkC3w-U_11.5_13.5.mp4,68|1,winter|adventure
-KRPCPNfRSw_31.5_33.5.mp4,1,adventure
-KWtqHrDupQ_83.0_85.0.mp4,52,race
-KXLUKTB0zo_4.5_6.5.mp4,41,morning
-Kabr_KRGdE_17.5_19.5.mp4,16|64,competition|tournament
-Kabr_KRGdE_38.0_40.0.mp4,16|64,competition|tournament
-Kabr_KRGdE_58.5_60.5.mp4,16|64,competition|tournament
-Ke6gUiBtZw_000143_000153.mp4,20,conversation
-Kjz0L73toc_73.0_75.0.mp4,16,competition
-Kmx-BCAsQc_21.0_23.0.mp4,16,competition
-Ks0_UCk0Xc_000000_000010.mp4,65,vacation
-KvXI-p_QtQ_000195_000205.mp4,1,adventure
-KxQ2GElsZM_10.0_12.0.mp4,16,competition
-KxgTdpDZp8_000029_000039.mp4,61,summer
-L03i_yhhYU_55.0_57.0.mp4,16,competition
-L2LYAnP3oA_17.5_19.5.mp4,16,competition
-L4tqMjiJ6c_000008_000018.mp4,44,night
-LDpPLAqWi4_000015_000025.mp4,1|52,adventure|race
-LDp_347El8_2.0_4.0.mp4,41,morning
-LEeXi0o528_000020_000030.mp4,41|1,morning|adventure
-LGwwga73oc_10.0_12.0.mp4,16,competition
-LM7TDYx1Fk_7.5_9.5.mp4,65,vacation
-LRCbW_XcnQ_000005_000015.mp4,44|46,night|party
-LUL66dUGWY_14.5_16.5.mp4,16|64,competition|tournament
-LUL66dUGWY_66.0_68.0.mp4,16|64,competition|tournament
-LUL66dUGWY_72.0_74.0.mp4,16,competition
-LX7l0PlXew_41.5_43.5.mp4,1,adventure
-Lgj94_XLbw_000018_000028.mp4,1,adventure
-LgrWthSo1Q_5.5_7.5.mp4,65,vacation
-Lrt1TiT7Qs_17.0_19.0.mp4,1,adventure
-LvQ40_IXIk_104.0_106.0.mp4,17|55,concert|rock_concert
-M0JqAwHZBE_000063_000073.mp4,65,vacation
-MBZqIg-lQQ_36.5_38.5.mp4,16,competition
-MBZqIg-lQQ_39.0_41.0.mp4,16,competition
-MBZqIg-lQQ_49.0_51.0.mp4,16|64,competition|tournament
-MEG_TBwCoA_11.5_13.5.mp4,68,winter
-MEG_TBwCoA_14.5_16.5.mp4,68,winter
-MEG_TBwCoA_16.5_18.5.mp4,68,winter
-MFt1fTWCdU_000113_000123.mp4,65,vacation
-MIbP6KfGXU_000044_000054.mp4,65|61,vacation|summer
-MLXbaQFVZw_000563_000573.mp4,65,vacation
-MLZf5JojhE_000015_000025.mp4,16,competition
-MLsgybqmaM_22.0_24.0.mp4,68,winter
-MMmf8Ypklc_60.0_62.0.mp4,46,party
-MNAS5dcjhY_000092_000102.mp4,44,night
-MXRKFpm7rw_000024_000034.mp4,3|26,art_exhibition|exhibition
-MhGDaJoerk_000002_000012.mp4,44,night
-MmfQjoRtjY_38.0_40.0.mp4,16|52,competition|race
-MmfQjoRtjY_54.5_56.5.mp4,16,competition
-N4bZ90PuP0_000094_000104.mp4,44,night
-N5H4SoHdBA_000014_000024.mp4,16,competition
-N68S-Ze9rc_000003_000013.mp4,16,competition
-N9P9LgdjfY_37.0_39.0.mp4,44,night
-NGTrV68XZ4_2.5_4.5.mp4,65,vacation
-NNNxeOERaY_000008_000018.mp4,16,competition
-NQCuUeXWn4_000025_000035.mp4,11|36,brunch|lunch
-NRK0DQ_NqM_35.0_37.0.mp4,51,public_event
-NZ8INhEIeY_000000_000010.mp4,65,vacation
-NZKPRKYtqI_20.0_22.0.mp4,61|1|65,summer|adventure|vacation
-NfSYJ0qmls_5.5_7.5.mp4,16,competition
-NjacKgL650_000013_000023.mp4,20,conversation
-Nl6ufB92nw_000000_000010.mp4,44,night
-NnShcjhKJE_000007_000017.mp4,65,vacation
-NoZ3zPZvkM_42.5_44.5.mp4,16,competition
-NoZ3zPZvkM_57.5_59.5.mp4,16,competition
-NoZ3zPZvkM_62.0_64.0.mp4,16,competition
-Nv7Qm45D6I_49.0_51.0.mp4,27|16,festival|competition
-O6YvQH3pF0_000062_000072.mp4,68|1,winter|adventure
-OAVeTwOMSQ_000000_000010.mp4,16|14,competition|championship
-OIUY27or7Q_20.5_22.5.mp4,65,vacation
-OIUY27or7Q_7.0_9.0.mp4,1|65,adventure|vacation
-OIUY27or7Q_72.5_74.5.mp4,1,adventure
-OqkbaYVsWE_116.0_118.0.mp4,16,competition
-OqkbaYVsWE_4.5_6.5.mp4,16,competition
-OqkbaYVsWE_85.0_87.0.mp4,16,competition
-P7DFk_vjQ8_10.0_12.0.mp4,11,brunch
-PAKJ24WL20_000125_000135.mp4,44,night
-PH-LmbbhTs_000020_000030.mp4,44,night
-PL_ZUxT1C4_000000_000010.mp4,8,bedtime
-PSDQjAMcAk_8.0_10.0.mp4,45|27|12,parade|festival|carnival
-PVNvk6HWVs_33.0_35.0.mp4,44|68,night|winter
-Paa0R0tQ1w_000000_000010.mp4,41|65,morning|vacation
-Pcoh4ze7VI_24.5_26.5.mp4,16|51|14,competition|public_event|championship
-Pcoh4ze7VI_46.0_48.0.mp4,52,race
-Peiv5Pr5NM_000000_000010.mp4,65|61,vacation|summer
-Pi3tzD9zio_34.5_36.5.mp4,45|27|51,parade|festival|public_event
-PnHQJcayyQ_000021_000031.mp4,16,competition
-Q3PbbgtsYg_000073_000083.mp4,1,adventure
-Q4HV4cPvJg_000690_000700.mp4,44,night
-QAcORW25Ec_000005_000015.mp4,68,winter
-QAuzVypDXU_49.0_51.0.mp4,16,competition
-QAuzVypDXU_6.0_8.0.mp4,16,competition
-QAuzVypDXU_9.5_11.5.mp4,16,competition
-QBwKz6Qu9w_000025_000035.mp4,65,vacation
-QGyaKGxnic_102.0_104.0.mp4,68,winter
-QGyaKGxnic_68.5_70.5.mp4,68,winter
-QLW5_pEE48_000019_000029.mp4,61|65,summer|vacation
-QLgWy2qB_E_000014_000024.mp4,51,public_event
-QNKrKdb1qA_000010_000020.mp4,14|16,championship|competition
