original_filename,Label,tag
--_fOePZDoY_000033_000043.mp4,134|170|18|19,land_vehicle|mode_of_transport|automotive_design|automotive_exterior
--_oZL56SVA_000140_000150.mp4,185,organism
--ayR6l14VQ_42.5_44.5.mp4,237|104,sport|games
--bQb-k_Tjs_000009_000019.mp4,194,physical_fitness
--bsBWWySaQ_50.0_52.0.mp4,237,sport
--cOOZbreL4_000111_000121.mp4,183|165,official|military_officer
--cYQ0Ag2D8_000000_000010.mp4,38,close_up
--gMWIQlLvs_000122_000132.mp4,117,heat
--gdlZhyZcg_000001_000011.mp4,289,winter_sport
--gwXkVlrUY_139.0_141.0.mp4,154|237|104|249|41|50,martial_arts|sport|games|striking_combat_sports|combat_sport|contact_sport
--i8Hiv5H4o_84.5_86.5.mp4,170,mode_of_transport
--iGd5Zf7-k_000005_000015.mp4,8,animal_source_foods
--ijHZ19K_M_000022_000032.mp4,272|58,vegetarian_food|cuisine
--jDtmT7ijg_1.5_3.5.mp4,262,tourism
--jDtmT7ijg_20.5_22.5.mp4,281|262|279|280,watercraft|tourism|water_sport|water_transportation
--jDtmT7ijg_9.0_11.0.mp4,95|178|280,film|nature|water_transportation
--jfcGztatc_000006_000016.mp4,106|72,geology|ecosystem
--lmBtwsdBc_000000_000010.mp4,286|185|92|100,wildlife|organism|fauna|font
--mLOzFpQoo_000004_000014.mp4,193|139|122,performing_arts|lighting|indoor_games_and_sports
--nosQjor8k_7.0_9.0.mp4,173|280,monochrome_photography|water_transportation
--oGGqMZmAA_000000_000010.mp4,194,physical_fitness
--otNzh-C1Q_000020_000030.mp4,259|13|29|75|258,telephony|art|cellular_network|electronics|technology
--pwwUIq5R0_11.0_13.0.mp4,9|83|265|84,animal_sports|entertainment|traditional_sport|equestrian_sport
--qyQNsbPnA_000154_000164.mp4,173|63,monochrome_photography|design
--rSKL-i6qQ_000015_000025.mp4,192|111|193|83|175,performance|graphics|performing_arts|entertainment|music
--sCqFa_j-A_000197_000207.mp4,6|261,angle|tool
--unzJlMpeM_000047_000057.mp4,38,close_up
--vWkSa7Po8_000067_000077.mp4,6|258,angle|technology
--veKG73Di4_110.0_112.0.mp4,100,font
--veKG73Di4_59.5_61.5.mp4,175,music
--veKG73Di4_64.0_66.0.mp4,192|83,performance|entertainment
-002n8G5Ty0_000027_000037.mp4,198|211|6|258,plaster|rectangle|angle|technology
-05faw86Ljo_16.0_18.0.mp4,75|26|258|100|144,electronics|brand|technology|font|logo
-05faw86Ljo_53.0_55.0.mp4,6,angle
-05faw86Ljo_70.0_72.0.mp4,221|6|258,service|angle|technology
-06S_2g51gY_000008_000018.mp4,113,hairstyle
-06eY3PEL9k_000003_000013.mp4,115|221|88,health_care|service|facial_expression
-08hnyF57BE_000011_000021.mp4,6|261,angle|tool
-0BpVQEChv8_2.0_4.0.mp4,262,tourism
-0BpVQEChv8_5.5_7.5.mp4,289|105,winter_sport|geological_phenomenon
-0BpVQEChv8_8.5_10.5.mp4,170|289|105,mode_of_transport|winter_sport|geological_phenomenon
-0Db_ktMTtg_13.0_15.0.mp4,170|18|19,mode_of_transport|automotive_design|automotive_exterior
-0Db_ktMTtg_23.0_25.0.mp4,239,spring_break
-0Db_ktMTtg_8.0_10.0.mp4,170|18|19,mode_of_transport|automotive_design|automotive_exterior
-0EvnroWpVc_000002_000012.mp4,110|61|159|26|258|100,graphic_design|cylinder|medical|brand|technology|font
-0FwN4ESkWY_000121_000131.mp4,111|110|104|258,graphics|graphic_design|games|technology
-0Fwkoyy2GI_000105_000115.mp4,104|19|18|122,games|automotive_exterior|automotive_design|indoor_games_and_sports
-0HOXzejQVw_000018_000028.mp4,262|56|230|45|256,tourism|crowd|social_group|community|team
-0IoUizxRgg_000065_000075.mp4,113|38,hairstyle|close_up
-0KZHI6UISM_000004_000014.mp4,38,close_up
-0Llfq_N3P8_000041_000051.mp4,117|139,heat|lighting
-0O1t6CF8aM_11.0_13.0.mp4,1|49,agriculture|construction
-0O7bTV_v7Q_17.0_19.0.mp4,104,games
-0O7bTV_v7Q_21.5_23.5.mp4,122,indoor_games_and_sports
-0SjqzJKQOM_000014_000024.mp4,134|262|60|105,land_vehicle|tourism|cycle_sport|geological_phenomenon
-0UhLeBCvHE_000036_000046.mp4,106|72|214|105|0,geology|ecosystem|rock|geological_phenomenon|aerial_photography
-0VuI18dbn0_39.5_41.5.mp4,92,fauna
-0XtezGo2MM_000064_000074.mp4,134|6,land_vehicle|angle
-0YdR9X0XGw_000014_000024.mp4,38,close_up
-0ZxijKLTgE_000204_000214.mp4,60,cycle_sport
-0_OtgdFNws_72.5_74.5.mp4,1,agriculture
-0dm6YN4aYA_34.5_36.5.mp4,262,tourism
-0dm6YN4aYA_78.5_80.5.mp4,111|100,graphics|font
-0ex2By5d8A_000373_000383.mp4,221,service
-0g3eQYArEg_000000_000010.mp4,88,facial_expression
-0hijc1QF9M_16.0_18.0.mp4,237|6|258,sport|angle|technology
-0hijc1QF9M_33.5_35.5.mp4,237|87|257,sport|extreme_sport|team_sport
-0hijc1QF9M_52.0_54.0.mp4,192|237|56|104|256|257,performance|sport|crowd|games|team|team_sport
-0i-0rcqj_4_000199_000209.mp4,38,close_up
-0j7OgkQNe4_000160_000170.mp4,58,cuisine
-0oOhwW5i8I_000000_000010.mp4,139|6,lighting|angle
-0pMQbEe8Po_000004_000014.mp4,134|106|60|87,land_vehicle|geology|cycle_sport|extreme_sport
-0sXtbpbKSk_000010_000020.mp4,88,facial_expression
-0tjNvMa1V0_000073_000083.mp4,261|38,tool|close_up
-0tkkA6mm4Y_49.5_51.5.mp4,104|80,games|energy
-0tkkA6mm4Y_9.5_11.5.mp4,80,energy
-0uI3UBQShA_114.5_116.5.mp4,134|18|19,land_vehicle|automotive_design|automotive_exterior
-0uI3UBQShA_25.0_27.0.mp4,170|19,mode_of_transport|automotive_exterior
-0uI3UBQShA_61.5_63.5.mp4,126,interior_design
-0uI3UBQShA_79.5_81.5.mp4,170|19,mode_of_transport|automotive_exterior
-0uYwPkdl1M_000163_000173.mp4,157|96|43|58|221|255|272|210,meal|finger_food|comfort_food|cuisine|service|taste|vegetarian_food|recipe
-1-kRjKWOjs_000000_000010.mp4,113,hairstyle
-10MQYniGkQ_000079_000089.mp4,113|38,hairstyle|close_up
-11K3gyBtmI_19.0_21.0.mp4,262|45|209,tourism|community|real_estate
-11n_khUXYo_000002_000012.mp4,38,close_up
-1562OKwQw4_229.5_231.5.mp4,2,air_force
-165n2L_oCY_000032_000042.mp4,157|58,meal|cuisine
-16t8U-dt68_000000_000010.mp4,13,art
-18XGVQ29Es_000116_000126.mp4,261,tool
-18XGVQ29Es_000275_000285.mp4,6,angle
-18h7nSDMT4_000030_000040.mp4,8|185|218|210,animal_source_foods|organism|seafood|recipe
-1BEs70QXaA_000371_000381.mp4,113|38,hairstyle|close_up
-1EwnNsDNuw_000000_000010.mp4,88,facial_expression
-1HSyfKBG_M_1.5_3.5.mp4,104|122,games|indoor_games_and_sports
-1HSyfKBG_M_18.0_20.0.mp4,104|122,games|indoor_games_and_sports
-1HSyfKBG_M_40.5_42.5.mp4,139|122|104,lighting|indoor_games_and_sports|games
-1I_n2fPia4_000013_000023.mp4,142|244,local_food|still_life
-1L06tE9vL0_000037_000047.mp4,9|84,animal_sports|equestrian_sport
-1M17FELM20_90.0_92.0.mp4,192|193|83,performance|performing_arts|entertainment
-1NAV5z1tIs_39.0_41.0.mp4,105,geological_phenomenon
-1Pe4dntZoE_000452_000462.mp4,262,tourism
-1RBCM3cpQk_74.0_76.0.mp4,25,boardsport
-1SVP4UYW60_000021_000031.mp4,286|153|92,wildlife|marine_mammal|fauna
-1Vnu1KWOfE_000001_000011.mp4,11|258,architecture|technology
-1Voi6i6Rwc_20.0_22.0.mp4,56|72,crowd|ecosystem
-1acQ9odYFg_000033_000043.mp4,8|149,animal_source_foods|male
-1cWuS_-w24_000121_000131.mp4,185,organism
-1ex5GF36IU_69.5_71.5.mp4,157|58,meal|cuisine
-1ex5GF36IU_73.0_75.0.mp4,157,meal
-1ex5GF36IU_96.0_98.0.mp4,221|58,service|cuisine
-1g7tf2VE8k_000072_000082.mp4,38,close_up
-1h2UYmnrjA_000051_000061.mp4,157|226|43|272|58,meal|side_dish|comfort_food|vegetarian_food|cuisine
-1lwDg7Dot8_69.5_71.5.mp4,178|273,nature|vegetation
-1lwDg7Dot8_83.5_85.5.mp4,178,nature
-1m7Socn9N8_000000_000010.mp4,113|88|78,hairstyle|facial_expression|emotion
-1mA-hRoyCs_000060_000070.mp4,221|125|255,service|interaction|taste
-1oDHydrlR4_000017_000027.mp4,185,organism
-1pjZEQPuLg_000000_000010.mp4,113|88,hairstyle|facial_expression
-1qkC-Odx5M_1.5_3.5.mp4,1|72,agriculture|ecosystem
-1qkC-Odx5M_16.0_18.0.mp4,72,ecosystem
-1qkC-Odx5M_8.0_10.0.mp4,1|72,agriculture|ecosystem
-1uZSSf2VoE_000007_000017.mp4,261|258,tool|technology
-1xOBOvoSQg_000046_000056.mp4,139|140|6,lighting|line|angle
-1xv-fZVa1o_000216_000226.mp4,8|210|272|58,animal_source_foods|recipe|vegetarian_food|cuisine
-1y3mCb3rgk_000004_000014.mp4,221,service
-20pR5smXBU_000058_000068.mp4,113|88,hairstyle|facial_expression
-22q8QhZs5I_000014_000024.mp4,193|117|139|83,performing_arts|heat|lighting|entertainment
-22sLOaB2aQ_28.5_30.5.mp4,125,interaction
-22sLOaB2aQ_34.0_36.0.mp4,192|56|83|125,performance|crowd|entertainment|interaction
-2405jLS3iE_81.0_83.0.mp4,134|170|60,land_vehicle|mode_of_transport|cycle_sport
-2405jLS3iE_92.5_94.5.mp4,289,winter_sport
-24gpfutlco_000000_000010.mp4,113|88,hairstyle|facial_expression
-292dAr-Swc_000129_000139.mp4,38,close_up
-2C_XvJNw4c_135.5_137.5.mp4,272|58,vegetarian_food|cuisine
-2CpvWzOM9Q_20.5_22.5.mp4,237|104|257,sport|games|team_sport
-2CpvWzOM9Q_26.0_28.0.mp4,237,sport
-2CpvWzOM9Q_43.5_45.5.mp4,237|122|104|257,sport|indoor_games_and_sports|games|team_sport
-2CpvWzOM9Q_60.0_62.0.mp4,237,sport
-2DBH2Fide8_7.5_9.5.mp4,221,service
-2DgtJAVLbU_57.5_59.5.mp4,237,sport
-2EqkonWu0w_000185_000195.mp4,149|38,male|close_up
-2G80zI-vSk_5.5_7.5.mp4,170|18|164|19,mode_of_transport|automotive_design|mid_size_car|automotive_exterior
-2JwzNBHs5c_000025_000035.mp4,134,land_vehicle
-2KCU5I3JCU_000070_000080.mp4,221|63,service|design
-2LGHSr6-aU_000048_000058.mp4,185|11|209|92,organism|architecture|real_estate|fauna
-2NzBh_RQN4_000000_000010.mp4,149,male
-2P0FpLga2s_000005_000015.mp4,237|104|140|6|257|181,sport|games|line|angle|team_sport|number
-2Qe1KlyGqQ_000026_000036.mp4,38,close_up
-2X5zUKbpvQ_000000_000010.mp4,0,aerial_photography
-2YJwC_K7Z0_34.0_36.0.mp4,67,dog_breed
-2YJwC_K7Z0_76.5_78.5.mp4,67|237|72,dog_breed|sport|ecosystem
-2YJwC_K7Z0_86.0_88.0.mp4,67,dog_breed
-2ZB7P0lxVw_000091_000101.mp4,125|89|120,interaction|family|human_behavior
-2bG5jYkhnE_000000_000010.mp4,221|58,service|cuisine
-2dW-FjUe0I_14.5_16.5.mp4,63,design
-2dW-FjUe0I_36.0_38.0.mp4,83,entertainment
-2fqi2-o92s_000004_000014.mp4,139|122,lighting|indoor_games_and_sports
-2g3EWT3HpA_000000_000010.mp4,110|104|144|111|237|283|121|192|139|50,graphic_design|games|logo|graphics|sport|weapon_combat_sports|individual_sports|performance|lighting|contact_sport
-2hPDZscGMg_13.5_15.5.mp4,83|56|104,entertainment|crowd|games
-2hPDZscGMg_37.0_39.0.mp4,139,lighting
-2hPDZscGMg_4.0_6.0.mp4,83|56|122|104,entertainment|crowd|indoor_games_and_sports|games
-2iYBWJ_VmU_000000_000010.mp4,88,facial_expression
-2lvvVOenJE_000001_000011.mp4,131,job
-2mD9qKOW2o_000097_000107.mp4,237|122|104|121,sport|indoor_games_and_sports|games|individual_sports
-2nAugjV9pA_000120_000130.mp4,192|175|13,performance|music|art
-2nuYIZbykg_24.5_26.5.mp4,87,extreme_sport
-2nuYIZbykg_36.5_38.5.mp4,170|60,mode_of_transport|cycle_sport
-2nuYIZbykg_62.5_64.5.mp4,56|258|120,crowd|technology|human_behavior
-2qclFi2TxA_24.5_26.5.mp4,16|237|14|121|17,athletics|sport|artistic_gymnastics|individual_sports|audience
-2tk9fhAuZ8_000033_000043.mp4,147|281|280,luxury_yacht|watercraft|water_transportation
-2uwjAF-OHo_000035_000045.mp4,38,close_up
-2wbNIHLYTk_000040_000050.mp4,88,facial_expression
-2yQCvssG0E_000012_000022.mp4,100|111|26,font|graphics|brand
-33-tnkVo5g_000000_000010.mp4,75|13|258,electronics|art|technology
-34fbYNH8XE_120.0_122.0.mp4,188,painting
-34fbYNH8XE_88.5_90.5.mp4,188|245|99|217,painting|still_life_photography|floristry|rose_order
-35tBEtWL08_000210_000220.mp4,139|38,lighting|close_up
-37hOgOcaQ0_81.5_83.5.mp4,175,music
-38MfW7H91E_108.5_110.5.mp4,25|192|122|87,boardsport|performance|indoor_games_and_sports|extreme_sport
-38MfW7H91E_143.5_145.5.mp4,237|122|104|121|50,sport|indoor_games_and_sports|games|individual_sports|contact_sport
-38MfW7H91E_97.0_99.0.mp4,237|104|122|121|194|50,sport|games|indoor_games_and_sports|individual_sports|physical_fitness|contact_sport
-38WHsUxF8U_000014_000024.mp4,8|58,animal_source_foods|cuisine
-39K6okZkOM_000147_000157.mp4,104|38,games|close_up
-39Ue1ss3gI_000000_000010.mp4,149,male
-3A-DZg79LQ_000046_000056.mp4,183|36,official|clergy
-3Aq9BkKY5E_000480_000490.mp4,63|113|254|196,design|hairstyle|tartan|plaid
-3CdM-WdMzo_000008_000018.mp4,38,close_up
-3FzhGlVPGY_28.5_30.5.mp4,237|122|104,sport|indoor_games_and_sports|games
-3H316mYQ00_000357_000367.mp4,6|261|258,angle|tool|technology
-3JrUpBEEis_6.0_8.0.mp4,175|120,music|human_behavior
-3KWnb2GY60_000052_000062.mp4,246|106|214,stock_photography|geology|rock
-3O9pOdTSus_000232_000242.mp4,75|6|261|258,electronics|angle|tool|technology
-3OBdzVn0fQ_25.0_27.0.mp4,237|45|175,sport|community|music
-3X0E9r8uq0_000177_000187.mp4,185|98,organism|floral_design
-3XPuktd0_Q_000400_000410.mp4,221,service
-3XhJcqE9iY_000005_000015.mp4,134|139|18,land_vehicle|lighting|automotive_design
-3Z-qnSOu58_000016_000026.mp4,237|122|242|104|120,sport|indoor_games_and_sports|stick_and_ball_games|games|human_behavior
-3_Po1oU7eo_36.0_38.0.mp4,60|87,cycle_sport|extreme_sport
-3_Po1oU7eo_64.0_66.0.mp4,237|60|87,sport|cycle_sport|extreme_sport
-3_Po1oU7eo_83.0_85.0.mp4,105,geological_phenomenon
-3dl9ftVyNs_000075_000085.mp4,125|145|38,interaction|love|close_up
-3fTNek-i00_000000_000010.mp4,234|126,sphere|interior_design
-3gpNKXYQ7o_000042_000052.mp4,185|120|92,organism|human_behavior|fauna
-3idqFvGZDg_000000_000010.mp4,194,physical_fitness
-3o4mDDFPYk_000065_000075.mp4,6,angle
-3ol0nY-WAg_000030_000040.mp4,139|6,lighting|angle
-3py2C2GeJo_000006_000016.mp4,179|260,news|television_program
-3sN2uy_xI8_000000_000010.mp4,194,physical_fitness
-3vHIwj-1H0_000088_000098.mp4,38,close_up
-3vL7RuK4wo_000159_000169.mp4,38,close_up
-3vL_IzFIR8_000062_000072.mp4,6|100,angle|font
-3xegQMJ7Fk_000009_000019.mp4,237|104|257,sport|games|team_sport
-4-HI0Klodw_000097_000107.mp4,104|75|258,games|electronics|technology
-4-VYUArmkk_000011_000021.mp4,234|238|139|261|80,sphere|spotlight|lighting|tool|energy
-4-Y2ogjMRU_000006_000016.mp4,113|38,hairstyle|close_up
-41iBGQnqY4_000038_000048.mp4,149,male
-43eVtuNUH4_000006_000016.mp4,275|171|38|78,visual_arts|modern_art|close_up|emotion
-44FZXc2C0k_000000_000010.mp4,88|78|191|149,facial_expression|emotion|people|male
-46HteGkVdo_000003_000013.mp4,220,selfie
-487Af6pA9s_000006_000016.mp4,154|192|249|130|41|194|50,martial_arts|performance|striking_combat_sports|japanese_martial_arts|combat_sport|physical_fitness|contact_sport
-487uaKyxkk_000002_000012.mp4,154|83|41,martial_arts|entertainment|combat_sport
-49kzIT5QY4_000063_000073.mp4,194,physical_fitness
-4ABpKHmzY4_104.5_106.5.mp4,192|16|83|122|121|104,performance|athletics|entertainment|indoor_games_and_sports|individual_sports|games
-4DPk_TWwr4_000064_000074.mp4,120|6,human_behavior|angle
-4DjGpQ8TKk_55.0_57.0.mp4,100|13,font|art
-4DjGpQ8TKk_72.5_74.5.mp4,275|38,visual_arts|close_up
-4DjGpQ8TKk_76.0_78.0.mp4,38,close_up
-4ES3FQ93QE_44.5_46.5.mp4,122|41|194|50,indoor_games_and_sports|combat_sport|physical_fitness|contact_sport
-4GCEwPo8pM_104.5_106.5.mp4,289|87,winter_sport|extreme_sport
-4HambdW7pw_000038_000048.mp4,240|57,square|cube
-4IWXA3ch2Y_000134_000144.mp4,8|272|58|210,animal_source_foods|vegetarian_food|cuisine|recipe
-4IklaF1t0I_000035_000045.mp4,171|13|63,modern_art|art|design
-4LYNw70RmQ_000000_000010.mp4,170|289,mode_of_transport|winter_sport
-4R56OfmJso_000050_000060.mp4,111|58,graphics|cuisine
-4RqU1WQl44_000044_000054.mp4,113|38,hairstyle|close_up
-4SGqqFS8iU_000051_000061.mp4,237|242|88,sport|stick_and_ball_games|facial_expression
-4TM7m_07dg_000340_000350.mp4,221|81|6|258,service|engineering|angle|technology
-4UzKPJ8iiM_000001_000011.mp4,104|256|237|83|192|257,games|team|sport|entertainment|performance|team_sport
-4X_RDGHrBc_000210_000220.mp4,192|264|83|9,performance|tradition|entertainment|animal_sports
-4d31XgzGYk_000000_000010.mp4,170|105,mode_of_transport|geological_phenomenon
-4dlBfNNRS8_000000_000010.mp4,125|102,interaction|friendship
-4do0TqzPJg_000003_000013.mp4,117|139|214|168,heat|lighting|rock|mineral
-4ei6NIBgDA_000032_000042.mp4,289|105,winter_sport|geological_phenomenon
-4g6fnQyEfU_000059_000069.mp4,113|149,hairstyle|male
-4gGoKPwsOE_000000_000010.mp4,106|262|214|5|105|10,geology|tourism|rock|ancient_history|geological_phenomenon|arch
-4m2BZWX8qY_000001_000011.mp4,38,close_up
-4n9eGgg1cw_000000_000010.mp4,113|88,hairstyle|facial_expression
-4sksQX_MU0_22.5_24.5.mp4,16|237|14|122|121|104|194,athletics|sport|artistic_gymnastics|indoor_games_and_sports|individual_sports|games|physical_fitness
-4tPMYo0dlQ_000031_000041.mp4,113,hairstyle
-4xwwj9Pb-E_000005_000015.mp4,192|264|83|9,performance|tradition|entertainment|animal_sports
-5-kARuyUeA_119.5_121.5.mp4,105,geological_phenomenon
-5-kARuyUeA_86.5_88.5.mp4,67|105,dog_breed|geological_phenomenon
-51cpEaNa-4_111.5_113.5.mp4,60|87,cycle_sport|extreme_sport
-51cpEaNa-4_146.5_148.5.mp4,139|87,lighting|extreme_sport
-51cpEaNa-4_27.0_29.0.mp4,60|87,cycle_sport|extreme_sport
-51cpEaNa-4_68.5_70.5.mp4,60|87,cycle_sport|extreme_sport
-559aWhwjuk_000046_000056.mp4,192|193|83|139,performance|performing_arts|entertainment|lighting
-58pLCQvHGM_000093_000103.mp4,185|225|149|38,organism|shooting_sport|male|close_up
-5E5PTH83gU_000038_000048.mp4,237|242|104|256|257,sport|stick_and_ball_games|games|team|team_sport
-5EB8uBpsu0_000142_000152.mp4,38,close_up
-5EarggcrSE_000053_000063.mp4,104|122|258,games|indoor_games_and_sports|technology
-5FT1RB0nI4_000088_000098.mp4,170|19,mode_of_transport|automotive_exterior
-5IJvPcF3r4_000007_000017.mp4,6|63,angle|design
-5JT2QYZUqw_11.5_13.5.mp4,237|104|256|257,sport|games|team|team_sport
-5JT2QYZUqw_6.5_8.5.mp4,237|122|104|257,sport|indoor_games_and_sports|games|team_sport
-5JU4hEzxuI_52.0_54.0.mp4,16,athletics
-5JxsylN_8Q_000000_000010.mp4,170,mode_of_transport
-5KCLWPxwUM_000052_000062.mp4,149,male
-5NN8juyiyU_000125_000135.mp4,237|256|122|257|104,sport|team|indoor_games_and_sports|team_sport|games
-5OSDXyZ0cg_000007_000017.mp4,11|209,architecture|real_estate
-5PG_JYl6Zg_000001_000011.mp4,113,hairstyle
-5PdW-du868_000029_000039.mp4,139|169|58|210,lighting|mixture|cuisine|recipe
-5QSznSYnuo_000041_000051.mp4,170|105,mode_of_transport|geological_phenomenon
-5Sq5JNxkbw_000373_000383.mp4,258|120,technology|human_behavior
-5V757DRl-0_24.5_26.5.mp4,178|45,nature|community
-5d9gsi57xI_000101_000111.mp4,75|211|6|258,electronics|rectangle|angle|technology
-5dnvS30ego_31.5_33.5.mp4,157|221,meal|service
-5eXgJi1WTk_000059_000069.mp4,192|193|83,performance|performing_arts|entertainment
-5erP9IRS-s_000024_000034.mp4,194,physical_fitness
-5hbiQLIzQc_000058_000068.mp4,192|193|83|104|176|175,performance|performing_arts|entertainment|games|musical_ensemble|music
-5hw88bD4mE_000003_000013.mp4,111|6,graphics|angle
-5lPcLECozc_000000_000010.mp4,122|33,indoor_games_and_sports|class
-5nD3hhsQ2Y_000117_000127.mp4,104|259|151|29|75|258,games|telephony|map|cellular_network|electronics|technology
-5ofiGDZ_Lg_1.0_3.0.mp4,237|122|256|257|104,sport|indoor_games_and_sports|team|team_sport|games
-5qpdT0ZACQ_000445_000455.mp4,38,close_up
-5to547JBns_000000_000010.mp4,146|19|18|105|266|164|170,luxury_vehicle|automotive_exterior|automotive_design|geological_phenomenon|traffic|mid_size_car|mode_of_transport
-5tt3Un4Gwg_000000_000010.mp4,83|139|13,entertainment|lighting|art
-5xWaBSwnjY_17.5_19.5.mp4,67|68,dog_breed|dog_sports
-5xWaBSwnjY_55.0_57.0.mp4,237|104,sport|games
-5yWlJHC2g0_000000_000010.mp4,220|78|67,selfie|emotion|dog_breed
-5z8pPprwlQ_100.0_102.0.mp4,104|122,games|indoor_games_and_sports
-5z8pPprwlQ_19.0_21.0.mp4,104|122,games|indoor_games_and_sports
-60AQR2mkTI_25.5_27.5.mp4,193,performing_arts
-64SFG45MGc_000211_000221.mp4,192|83|260,performance|entertainment|television_program
-64xo20GGyw_000000_000010.mp4,222|111|100|95|144,shadow|graphics|font|film|logo
-67geU8PCPM_000012_000022.mp4,58|65|142|38,cuisine|diet_food|local_food|close_up
-695COXt54E_000033_000043.mp4,123|221|131|155,industry|service|job|mass_production
-69n8yvybWY_000000_000010.mp4,124,infrastructure
-6AjDNCJWpM_000013_000023.mp4,122|207|6,indoor_games_and_sports|racquet_sport|angle
-6BEx0tPMAI_002126_002136.mp4,261,tool
-6CcFxfkda8_000187_000197.mp4,8|157|221|226|272|58,animal_source_foods|meal|service|side_dish|vegetarian_food|cuisine
-6FHE0VZHlc_000053_000063.mp4,178|105,nature|geological_phenomenon
-6G17JiEpK8_000000_000010.mp4,38,close_up
-6H1FUsW0rg_113.5_115.5.mp4,237|242|104|207|256|257,sport|stick_and_ball_games|games|racquet_sport|team|team_sport
-6H1FUsW0rg_131.0_133.0.mp4,237|104|257,sport|games|team_sport
-6H1FUsW0rg_135.5_137.5.mp4,237|242|104|207,sport|stick_and_ball_games|games|racquet_sport
-6J2MrOO_gQ_25.0_27.0.mp4,84|9|265,equestrian_sport|animal_sports|traditional_sport
-6KX0oZBNbI_000133_000143.mp4,122|279,indoor_games_and_sports|water_sport
-6MXtz-SSfs_000020_000030.mp4,113|149,hairstyle|male
-6NQr16YfiY_000155_000165.mp4,188,painting
-6RBvFiSzqI_000000_000010.mp4,191|120,people|human_behavior
-6SDkQ_AYbA_27.0_29.0.mp4,134|170|146|164|19,land_vehicle|mode_of_transport|luxury_vehicle|mid_size_car|automotive_exterior
-6SDkQ_AYbA_7.5_9.5.mp4,134|146|19|18|164|170,land_vehicle|luxury_vehicle|automotive_exterior|automotive_design|mid_size_car|mode_of_transport
-6TZL_FSK9Y_000051_000061.mp4,134|139|18|258|19,land_vehicle|lighting|automotive_design|technology|automotive_exterior
-6UaB4lMD4w_000110_000120.mp4,75|26|258|100,electronics|brand|technology|font
-6VvD5zvew4_115.5_117.5.mp4,237|122|121|104,sport|indoor_games_and_sports|individual_sports|games
-6VvD5zvew4_98.5_100.5.mp4,193|237|122|104,performing_arts|sport|indoor_games_and_sports|games
-6XB_NX3MD0_27.0_29.0.mp4,170|289|105,mode_of_transport|winter_sport|geological_phenomenon
-6XB_NX3MD0_8.0_10.0.mp4,289|92|105,winter_sport|fauna|geological_phenomenon
-6YpsicTcOs_000000_000010.mp4,122|104,indoor_games_and_sports|games
-6YuZ5itrxc_000004_000014.mp4,149|289|125|105,male|winter_sport|interaction|geological_phenomenon
-6cD_3Ye4_U_0.5_2.5.mp4,192|170|83|9|265,performance|mode_of_transport|entertainment|animal_sports|traditional_sport
-6ezg_-7Bck_000001_000011.mp4,149|102|95,male|friendship|film
-6j0i3VqyiY_000010_000020.mp4,105,geological_phenomenon
-6l2F9_T5ik_000020_000030.mp4,122|104|13,indoor_games_and_sports|games|art
