Tag,Category,Label
mushroom_foraging,action,170
needle_felting,action,171
needlework,action,172
opening_door,action,173
opening_refrigerator,action,174
opening_wine_bottle,action,175
origami,action,176
outdoor_recreation,action,177
packing,action,178
painting_fence,action,179
painting_furniture,action,180
pan_frying,action,181
parachuting,action,182
percussion,action,183
photobombing,action,184
photocopying,action,185
photograph,action,186
physical_exercise,action,187
pillow_fight,action,188
pinching,action,189
pirouetting,action,190
pitch,action,191
planing_wood,action,192
plataform_diving,action,193
playing_beer_pong,action,194
playing_blackjack,action,195
playing_congas,action,196
playing_darts,action,197
playing_dominoes,action,198
playing_field_hockey,action,199
playing_gong,action,200
playing_hand_clapping_games,action,201
playing_lacrosse,action,202
playing_laser_tag,action,203
playing_lute,action,204
playing_maracas,action,205
playing_marbles,action,206
playing_netball,action,207
playing_ocarina,action,208
playing_pan_pipes,action,209
playing_pinball,action,210
playing_ping_pong,action,211
playing_polo,action,212
playing_rubiks_cube,action,213
playing_scrabble,action,214
playing_ten_pins,action,215
playing_water_polo,action,216
playing_with_trains,action,217
poking_bellybutton,action,218
polishing_forniture,action,219
polishing_metal,action,220
popping_balloons,action,221
pouring_beer,action,222
powerbocking,action,223
preparing_pasta,action,224
preparing_salad,action,225
print,action,226
public_speaking,action,227
punch,action,228
pushing_wheelbarrow,action,229
putting_in_contact_lenses,action,230
putting_on_eyeliner,action,231
putting_on_foundation,action,232
putting_on_lipstick,action,233
putting_on_mascara,action,234
putting_on_sari,action,235
putting_on_shoes,action,236
rafting,action,237
raising_eyebrows,action,238
raking_leaves,action,239
reading,action,240
recreation,action,241
recreational_fishing,action,242
removing_curlers,action,243
repairing_puncture,action,244
riding_bumper_cars,action,245
riding_mower,action,246
riding_snow_blower,action,247
river_tubing,action,248
roasting,action,249
roasting_marshmallows,action,250
roasting_pig,action,251
rodeo,action,252
rollerblading,action,253
rolling_pastry,action,254
roof_shingle_removal,action,255
rope_pushdown,action,256
running,action,257
sausage_making,action,258
sawing_wood,action,259
scrapbooking,action,260
scrubbing_face,action,261
separating_eggs,action,262
sewing,action,263
shaping_bread_dough,action,264
shining_flashlight,action,265
shooting,action,266
shopping,action,267
shucking_oysters,action,268
shuffling_feet,action,269
sipping_cup,action,270
sitting,action,271
skiing_mono,action,272
skipping_stone,action,273
sledding,action,274
sleeping,action,275
smashing,action,276
smelling_feet,action,277
smile,action,278
smoking_pipe,action,279
snow_tubing,action,280
soccer,action,281
softball,action,282
sparring,action,283
spelunking,action,284
sports_training,action,285
spread_mulch,action,286
sprint,action,287
square_dancing,action,288
standing,action,289
standing_on_hands,action,290
staring,action,291
steer_roping,action,292
stitch,action,293
stone_carving,action,294
strength_training,action,295
sucking_lolly,action,296
surf_fishing,action,297
swimming,action,298
swimming_front_crawl,action,299
swinging_baseball_bat,action,300
sword_swallowing,action,301
table_soccer,action,302
tackling,action,303
tagging_graffiti,action,304
talking_on_cell_phone,action,305
tasting_wine,action,306
threading_needle,action,307
throwing_ball_not_baseball_or_american_football_,action,308
throwing_knife,action,309
throwing_snowballs,action,310
throwing_tantrum,action,311
throwing_water_balloon,action,312
tie_dying,action,313
tightrope_walking,action,314
tiptoeing,action,315
track_and_field,action,316
trail_riding,action,317
trimming_shrubs,action,318
twiddling_fingers,action,319
tying_shoe_laces,action,320
underwater_diving,action,321
using_a_microscope,action,322
using_a_paint_roller,action,323
using_a_power_drill,action,324
using_a_sledge_hammer,action,325
using_a_wrench,action,326
using_atm,action,327
using_bagging_machine,action,328
using_circular_saw,action,329
using_inhaler,action,330
using_puppets,action,331
using_the_monkey_bar,action,332
using_the_pommel_horse,action,333
vacuuming_floor,action,334
visiting_the_zoo,action,335
wading_through_mud,action,336
wading_through_water,action,337
waking_up,action,338
walking,action,339
walking_through_snow,action,340
waste,action,341
watching_tv,action,342
waving_hand,action,343
weaving,action,344
weaving_fabric,action,345
wicker_weaving,action,346
winking,action,347
wood_burning_art_,action,348
worship,action,349
yarn_spinning,action,350
