Tag,Category,Label
kissing,action,232
hugging_baby,action,233
hula_hooping,action,234
hurling_sport_,action,235
ice_skating,action,236
longboarding,action,237
skateboarding,action,238
jetskiing,action,239
ironing_hair,action,240
javelin_throw,action,241
juggling_soccer_ball,action,242
mountain_biking,action,243
jumping_bicycle,action,244
jumpstyle_dancing,action,245
kitesurfing,action,246
crochet,action,247
craft,action,248
purl,action,249
knitting,action,250
laying_stone,action,251
laughing,action,252
land_sailing,action,253
auto_racing,action,254
lawn_mower_racing,action,255
laying_bricks,action,256
laying_tiles,action,257
looking_at_phone,action,258
lifting_hat,action,259
making_jewelry,action,260
shaping_bread_dough,action,261
making_bubbles,action,262
reading,action,263
making_balloon_shapes,action,264
making_sushi,action,265
making_cheese,action,266
origami,action,267
making_snowman,action,268
making_horseshoes,action,269
making_tea,action,270
making_pizza,action,271
making_the_bed,action,272
moon_walking,action,273
shopping,action,274
massaging_person_s_head,action,275
mopping_floor,action,276
milking_cow,action,277
mosh_pit_dancing,action,278
mountain_climber_exercise_,action,279
moving_furniture,action,280
mowing_lawn,action,281
mushroom_foraging,action,282
news_anchoring,action,283
shaking_head,action,284
opening_present,action,285
opening_refrigerator,action,286
opening_wine_bottle,action,287
parasailing,action,288
paragliding,action,289
parachuting,action,290
gliding,action,291
packing,action,292
parkour,action,293
peeling_potatoes,action,294
peeling_apples,action,295
soccer,action,296
passing_soccer_ball,action,297
petting_animal_not_cat_,action,298
person_collecting_garbage,action,299
petting_cat,action,300
photobombing,action,301
planing_wood,action,302
picking_fruit,action,303
pinching,action,304
sharpening_knives,action,305
pirouetting,action,306
planting_trees,action,307
gymnastics,action,308
playing_accordion,action,309
playing_badminton,action,310
playing_basketball,action,311
card_game,action,312
playing_blackjack,action,313
gambling,action,314
walking,action,315
playing_beer_pong,action,316
playing_darts,action,317
playing_cricket,action,318
playing_drums,action,319
playing_dominoes,action,320
playing_field_hockey,action,321
playing_gong,action,322
cheerleading,action,323
cheering,action,324
playing_ice_hockey,action,325
playing_hand_clapping_games,action,326
playing_marbles,action,327
playing_kickball,action,328
playing_laser_tag,action,329
playing_maracas,action,330
playing_lute,action,331
playing_monopoly,action,332
playing_netball,action,333
cosplaying,action,334
playing_polo,action,335
playing_piano,action,336
playing_ping_pong,action,337
equitation,action,338
riding_unicycle,action,339
rodeo,action,340
playing_rubiks_cube,action,341
playing_tennis,action,342
playing_scrabble,action,343
playing_squash_or_racquetball,action,344
playing_volleyball,action,345
shaking_hands,action,346
playing_with_trains,action,347
poking_bellybutton,action,348
pole_vault,action,349
polishing_metal,action,350
popping_balloons,action,351
pouring_beer,action,352
preparing_salad,action,353
presenting_weather_forecast,action,354
pumping_gas,action,355
punching_bag,action,356
punching_person_boxing_,action,357
punch,action,358
shaving_head,action,359
waking_up,action,360
shaving_legs,action,361
shining_shoes,action,362
shoveling_snow,action,363
shooting_basketball,action,364
shot_put,action,365
sign_language_interpreting,action,366
shuffling_cards,action,367
side_kick,action,368
worship,action,369
alpine_skiing,action,370
skiing_slalom,action,371
skiing,action,372
inline_skating,action,373
skiing_crosscountry,action,374
skydiving,action,375
slacklining,action,376
slapping,action,377
sled_dog_racing,action,378
smashing,action,379
snowboarding,action,380
snatch_weight_lifting,action,381
snorkeling,action,382
snowkiting,action,383
spray_painting,action,384
spinning_poi,action,385
standing_on_hands,action,386
bathing,action,387
washing_hair,action,388
water_skiing,action,389
watering_plants,action,390
waxing_back,action,391
waxing_legs,action,392
winking,action,393
canoeing_or_kayaking,action,394
wood_burning_art_,action,395
grappling,action,396
zumba,action,397
rolling_pastry,action,398
robot_dancing,action,399
yawning,action,400
rock_scissors_paper,action,401
sanding_floor,action,402
using_circular_saw,action,403
weaving_fabric,action,404
welding,action,405
tying_knot_not_on_a_tie_,action,406
throwing_water_balloon,action,407
tie_dying,action,408
testifying,action,409
texting,action,410
tasting_food,action,411
tackling,action,412
sword_fighting,action,413
long_jump,action,414
putting_in_contact_lenses,action,415
swinging_on_something,action,416
putting_on_mascara,action,417
raising_eyebrows,action,418
reading_newspaper,action,419
making_a_cake,action,420
riding_camel,action,421
trail_riding,action,422
riding_scooter,action,423
roasting_marshmallows,action,424
rock_climbing,action,425
salsa_dancing,action,426
surfing_crowd,action,427
swing_dancing,action,428
separating_eggs,action,429
surfing_water,action,430
visiting_the_zoo,action,431
trimming_or_shaving_beard,action,432
trapezing,action,433
tying_necktie,action,434
setting_table,action,435
massaging_legs,action,436
massaging_neck,action,437
massaging_back,action,438
marriage_proposal,action,439
sausage_making,action,440
opening_bottle_not_wine_,action,441
scrapbooking,action,442
scrubbing_face,action,443
scrambling_eggs,action,444
using_a_microscope,action,445
licking,action,446
using_a_paint_roller,action,447
using_a_sledge_hammer,action,448
using_atm,action,449
using_a_power_drill,action,450
using_bagging_machine,action,451
using_puppets,action,452
using_inhaler,action,453
vacuuming_floor,action,454
push_up,action,455
sewing,action,456
putting_on_shoes,action,457
putting_on_sari,action,458
riding_or_walking_with_horse,action,459
hunt_seat,action,460
riding_mule,action,461
ripping_paper,action,462
riding_mechanical_bull,action,463
trimming_shrubs,action,464
training_dog,action,465
tightrope_walking,action,466
tiptoeing,action,467
throwing_snowballs,action,468
throwing_knife,action,469
threading_needle,action,470
softball,action,471
tasting_wine,action,472
drinking,action,473
throwing_axe,action,474
tapping_pen,action,475
tap_dancing,action,476
talking_on_cell_phone,action,477
swimming_front_crawl,action,478
swimming_butterfly_stroke,action,479
grilling,action,480
barbequing,action,481
stretching_leg,action,482
modern_dance,action,483
sweeping_floor,action,484
sucking_lolly,action,485
squat,action,486
stretching_arm,action,487
stomping_grapes,action,488
steer_roping,action,489
square_dancing,action,490
staring,action,491
smelling_feet,action,492
angling,action,493
skipping_stone,action,494
skipping_rope,action,495
sipping_cup,action,496
shuffling_feet,action,497
sticking_tongue_out,action,498
pan_frying,action,499
frying,action,500
grinding_meat,action,501
running_on_treadmill,action,502
riding_snow_blower,action,503
roasting_pig,action,504
roasting,action,505
walking_the_dog,action,506
tying_shoe_laces,action,507
needlework,action,508
stitch,action,509
weaving,action,510
waxing_eyebrows,action,511
wading_through_mud,action,512
waiting_in_line,action,513
walking_through_snow,action,514
bouncing_on_bouncy_castle,action,515
laying_concrete,action,516
swinging_baseball_bat,action,517
baseball,action,518
putting_on_foundation,action,519
pushing_wheelbarrow,action,520
tagging_graffiti,action,521
brushing_teeth,action,522
tasting_beer,action,523
springboard_diving,action,524
folk_dance,action,525
sneezing,action,526
recreational_fishing,action,527
shucking_oysters,action,528
shining_flashlight,action,529
building_shed,action,530
fishing,action,531
climbing,action,532
waste,action,533
hugging_not_baby_,action,534
hockey_stop,action,535
gold_panning,action,536
getting_a_piercing,action,537
extinguishing_fire,action,538
eating_cake,action,539
eating_burger,action,540
dyeing_hair,action,541
doing_jigsaw_puzzle,action,542
doing_aerobics,action,543
directing_traffic,action,544
decorating_the_christmas_tree,action,545
dining,action,546
deadlifting,action,547
bodybuilding,action,548
cutting_apple,action,549
driving_car,action,550
cooking_sausages_not_on_barbeque_,action,551
combing_hair,action,552
cooking_egg,action,553
cleaning_toilet,action,554
cleaning_shoes,action,555
clay_pottery_making,action,556
cleaning_windows,action,557
casting_fishing_line,action,558
clam_digging,action,559
chopping_wood,action,560
chewing_gum,action,561
chiseling_stone,action,562
changing_wheel_not_on_bike_,action,563
changing_gear_in_car,action,564
catching_or_throwing_softball,action,565
fly_fishing,action,566
catching_fish,action,567
card_throwing,action,568
carrying_baby,action,569
bookbinding,action,570
blowing_nose,action,571
blowing_out_candles,action,572
blowing_bubble_gum,action,573
blowing_glass,action,574
bending_back,action,575
bee_keeping,action,576
blowing_leaves,action,577
blasting_sand,action,578
bending_metal,action,579
biking_through_snow,action,580
beatboxing,action,581
base_jumping,action,582
bathing_dog,action,583
baking_cookies,action,584
assembling_computer,action,585
auctioning,action,586
arranging_flowers,action,587
delivering_mail,action,588
abseiling,action,589
doing_nails,action,590
adjusting_glasses,action,591
dribbling_basketball,action,592
applauding,action,593
applying_cream,action,594
arguing,action,595
archaeological_excavation,action,596
archery,action,597
assembling_bicycle,action,598
bandaging,action,599
battle_rope_training,action,600
blowdrying_hair,action,601
bobsledding,action,602
bodysurfing,action,603
acrobatics,action,604
waxing_chest,action,605
watching_tv,action,606
wading_through_water,action,607
unloading_truck,action,608
leatherworking,action,609
stone_carving,action,610
smoking_hookah,action,611
eating_ice_cream,action,612
docking_boat,action,613
dodgeball,action,614
diving_cliff,action,615
curling_hair,action,616
clapping,action,617
climbing_a_rope,action,618
bouldering,action,619
checking_tires,action,620
bouncing_on_trampoline,action,621
capsizing,action,622
pitch,action,623
surf_fishing,action,624
cracking_neck,action,625
logging,action,626
ice_climbing,action,627
installing_carpet,action,628
jaywalking,action,629
downhill_mountain_biking,action,630
kicking_field_goal,action,631
passing_american_football_in_game_,action,632
photocopying,action,633
print,action,634
plastering,action,635
shooting,action,636
playing_paintball,action,637
shooting_goal_soccer_,action,638
somersaulting,action,639
rope_pushdown,action,640
sawing_wood,action,641
using_a_wrench,action,642
riding_a_bike,action,643
juggling_fire,action,644
juggling_balls,action,645
ironing,action,646
jogging,action,647
cross_country_cycling,action,648
ice_swimming,action,649
krumping,action,650
cutting_the_grass,action,651
pillow_fight,action,652
futsal,action,653
water_sliding,action,654
caving,action,655
spelunking,action,656
throwing_ball_not_baseball_or_american_football_,action,657
calf_roping,action,658
rollerblading,action,659
tapping_guitar,action,660
cracking_back,action,661
fly_casting,action,662
harvest,action,663
cross,action,664
fight,action,665
wicker_weaving,action,666
marching_percussion,action,667
fixing_the_roof,action,668
playing_ten_pins,action,669
powerbocking,action,670
clipping_cat_claws,action,671
doing_karate,action,672
painting_fence,action,673
plataform_diving,action,674
making_an_omelette,action,675
painting_furniture,action,676
playing_lacrosse,action,677
playing_congas,action,678
bmx,action,679
playing_water_polo,action,680
layup_drill_in_basketball,action,681
removing_curlers,action,682
baton_twirling,action,683
riding_bumper_cars,action,684
snow_tubing,action,685
hitting_a_pinata,action,686
drum_corps,action,687
croquet,action,688
doing_kickboxing,action,689
table_soccer,action,690
rafting,action,691
beach_soccer,action,692
raking_leaves,action,693
roof_shingle_removal,action,694
making_a_lemonade,action,695
doing_motocross,action,696
hand_car_wash,action,697
spread_mulch,action,698
using_the_pommel_horse,action,699
using_the_monkey_bar,action,700
disc_dog,action,701
river_tubing,action,702
preparing_pasta,action,703
polishing_forniture,action,704
doing_a_powerbomb,action,705
