Tag,Category,Label
elliptical_trainer,object,1278
hardware_accessory,object,1279
scuba_diver,object,1280
glutinous_rice,object,1281
tea,object,1282
saucer,object,1283
coffee_cup,object,1284
stony_coral,object,1285
mallet,object,1286
hammer,object,1287
military_uniform,object,1288
military_camouflage,object,1289
tank,object,1290
stick,object,1291
kite,object,1292
crane,object,1293
seaweed,object,1294
cart,object,1295
foundation,object,1296
headpiece,object,1297
steam_iron,object,1298
motorcyclist,object,1299
motor_scooter,object,1300
vaulter,object,1301
galliformes,object,1302
bicycle_drivetrain_part,object,1303
exercise_bike,object,1304
musket,object,1305
toy_poodle,object,1306
climber,object,1307
alpinist,object,1308
open_wheel_car,object,1309
chariot,object,1310
maillot,object,1311
circular_saw,object,1312
coat,object,1313
blue_collar_worker,object,1314
engineer,object,1315
traffic_light,object,1316
police_officer,object,1317
powdered_sugar,object,1318
toilet_tissue,object,1319
white_coat,object,1320
lab_coat,object,1321
trigger,object,1322
pantyhose,object,1323
window_screen,object,1324
jasmine_rice,object,1325
teapot,object,1326
pezizales,object,1327
oyster_mushroom,object,1328
agaricus,object,1329
greek_salad,object,1330
cucumber,object,1331
wildflower,object,1332
cheese,object,1333
cream_cheese,object,1334
pastry,object,1335
acrylic_paint,object,1336
airliner,object,1337
discinaceae,object,1338
soft_drink,object,1339
aquifoliaceae,object,1340
terrestrial_plant,object,1341
cabinet,object,1342
tricycle,object,1343
bag,object,1344
garbage_truck,object,1345
trailer_truck,object,1346
aegean_cat,object,1347
moss,object,1348
flatbread,object,1349
sicilian_pizza,object,1350
retaining_wall,object,1351
fern,object,1352
bench,object,1353
cherry,object,1354
personal_flotation_device,object,1355
gift,object,1356
color_television,object,1357
pug,object,1358
safety_belt,object,1359
speedometer,object,1360
paintball_equipment,object,1361
volleyball_net,object,1362
bichon,object,1363
rifle,object,1364
alto_horn,object,1365
air_gun,object,1366
paintball_gun,object,1367
beer_glass,object,1368
jungle_gym,object,1369
horizontal_bar,object,1370
light_bulb,object,1371
milk,object,1372
bib,object,1373
ale,object,1374
pint_glass,object,1375
vintage_clothing,object,1376
cowboy_hat,object,1377
seaplane,object,1378
tub,object,1379
stalagmite,object,1380
coconut,object,1381
mask,object,1382
random_orbital_sander,object,1383
safety_glove,object,1384
theater_curtain,object,1385
waist,object,1386
bottled_water,object,1387
foal,object,1388
colt,object,1389
rubber_boot,object,1390
tusk,object,1391
sun_hat,object,1392
oyster_shell,object,1393
wagon,object,1394
lighting_accessory,object,1395
blazer,object,1396
chain_saw,object,1397
tachometer,object,1398
passenger_ship,object,1399
motor_ship,object,1400
diving_mask,object,1401
cookware_accessory,object,1402
sea_turtle,object,1403
loggerhead,object,1404
blade,object,1405
window_blind,object,1406
vehicle_registration_plate,object,1407
wrench,object,1408
cardboard_box,object,1409
champagne_stemware,object,1410
lasso,object,1411
scoreboard,object,1412
havanese,object,1413
loveseat,object,1414
alaskan_malamute,object,1415
camera,object,1416
barrel,object,1417
sandal,object,1418
groom,object,1419
greyhound,object,1420
automotive_mirror,object,1421
lollipop,object,1422
horse_trainer,object,1423
chute,object,1424
swimsuit_bottom,object,1425
rear_view_mirror,object,1426
computer,object,1427
desktop_computer,object,1428
chassis,object,1429
drop,object,1430
dinnerware_set,object,1431
roller_blades,object,1432
lace,object,1433
cowboy,object,1434
column,object,1435
baluster,object,1436
shower_curtain,object,1437
travel_trailer,object,1438
schipperke,object,1439
fedora,object,1440
glassblower,object,1441
album_cover,object,1442
leash,object,1443
nightwear,object,1444
water_polo_cap,object,1445
vitis,object,1446
croquet_mallet,object,1447
picket_fence,object,1448
crampon,object,1449
lamp,object,1450
flashlight,object,1451
berry,object,1452
dolphin,object,1453
royal_icing,object,1454
